grid,alt,average_lap_time,minimum_lap_time,PRCP,TAVG,TMAX,TMIN,country_CompletionStatus_1,nationality_CompletionStatus_1,binned_circuits_CompletionStatus_1,trackType_CompletionStatus_1,country_CompletionStatus_2,nationality_CompletionStatus_2,binned_circuits_CompletionStatus_2,trackType_CompletionStatus_2
6,2227,81865.59154929577,79494,0.07,56.0,72.0,46.0,0.1485148514851485,0.2063694267515924,0.21361058601134214,0.2372434830837493,0.8514851485148515,0.7936305732484077,0.7863894139886578,0.7627565169162507
19,108,84167.30769230769,81460,0.0,63.0,70.0,56.0,0.1,0.2620689655172414,0.2235294117647059,0.2372434830837493,0.9,0.7379310344827587,0.7764705882352941,0.7627565169162507
5,678,76851.0985915493,67712,0.0,70.0,80.0,60.0,0.2719298245614035,0.2408376963350785,0.24474959612277866,0.2372434830837493,0.7280701754385965,0.7591623036649214,0.7552504038772213,0.7627565169162507
17,228,80619.33823529411,78627,0.0,75.0,89.0,54.0,0.25609756097560976,0.20956576463184395,0.24474959612277866,0.2372434830837493,0.7439024390243902,0.7904342353681558,0.7552504038772213,0.7627565169162507
10,578,128796.93220338985,93401,0.0,65.0,75.0,55.0,0.2914285714285714,0.2408376963350785,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.7591623036649214,0.7643135075041689,0.7627565169162507
1,264,83377.52857142857,81107,0.0,84.0,95.0,72.0,0.2294455066921606,0.2408376963350785,0.2534509202453988,0.2372434830837493,0.7705544933078394,0.7591623036649214,0.7465490797546013,0.7627565169162507
2,194,91700.16666666669,88816,0.0,77.0,89.0,64.0,0.15942028985507245,0.20956576463184395,0.2235294117647059,0.2372434830837493,0.8405797101449275,0.7904342353681558,0.7764705882352941,0.7627565169162507
18,194,92518.96666666666,89012,0.0,77.0,89.0,64.0,0.15942028985507245,0.2967032967032967,0.2235294117647059,0.2372434830837493,0.8405797101449275,0.7032967032967034,0.7764705882352941,0.7627565169162507
4,0,105501.72727272726,102442,0.0,61.0,70.0,52.0,0.1935483870967742,0.23113964686998395,0.2235294117647059,0.2372434830837493,0.8064516129032258,0.7688603531300161,0.7764705882352941,0.7627565169162507
19,3,109760.03703703704,106287,0.0,76.0,85.0,67.0,0.12,0.292358803986711,0.24474959612277866,0.2372434830837493,0.88,0.7076411960132891,0.7552504038772213,0.7627565169162507
5,785,153347.45070422534,86195,0.51,72.0,79.0,65.0,0.2612244897959184,0.20956576463184395,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7904342353681558,0.7224123182207014,0.7627565169162507
2,161,106527.57142857145,100591,0.0,79.0,90.0,67.0,0.2532894736842105,0.20935960591133004,0.21361058601134214,0.2372434830837493,0.7467105263157895,0.7906403940886699,0.7863894139886578,0.7627565169162507
13,-7,122224.49019607846,107403,0.0,64.0,70.0,47.0,0.24,0.15625,0.21361058601134214,0.2870452528837622,0.76,0.84375,0.7863894139886578,0.7129547471162379
12,108,87297.89230769231,82167,0.0,58.0,66.0,50.0,0.1,0.31784107946026985,0.2235294117647059,0.2372434830837493,0.9,0.6821589205397302,0.7764705882352941,0.7627565169162507
8,10,98987.63157894736,92634,0.18,66.6,72.0,61.2,0.35181236673773986,0.17616580310880828,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.8238341968911918,0.7224123182207014,0.7129547471162379
6,18,104670.73214285713,97466,0.0,85.0,94.0,77.0,0.2607594936708861,0.2063694267515924,0.23568649249583104,0.2372434830837493,0.739240506329114,0.7936305732484077,0.7643135075041689,0.7627565169162507
9,432,103599.03773584904,95425,0.0,74.0,84.0,62.0,0.25609756097560976,0.2620689655172414,0.2235294117647059,0.2372434830837493,0.7439024390243902,0.7379310344827587,0.7764705882352941,0.7627565169162507
11,103,79859.66666666669,77088,0.25,61.0,74.0,47.0,0.2914285714285714,0.20956576463184395,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.7904342353681558,0.7643135075041689,0.7627565169162507
6,162,87033.35849056604,84493,0.0,65.0,70.0,60.0,0.27909887359199,0.20956576463184395,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7904342353681558,0.7465490797546013,0.7627565169162507
8,264,87054.20289855072,81960,0.0,78.0,92.0,64.0,0.2294455066921606,0.16666666666666666,0.2534509202453988,0.2372434830837493,0.7705544933078394,0.8333333333333334,0.7465490797546013,0.7627565169162507
2,5,98684.82142857145,95892,0.0,58.0,66.0,52.0,0.1543026706231454,0.2408376963350785,0.23568649249583104,0.2870452528837622,0.8456973293768546,0.7591623036649214,0.7643135075041689,0.7129547471162379
17,10,101837.61818181818,95635,0.18,66.6,72.0,61.2,0.35181236673773986,0.2408376963350785,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7591623036649214,0.7224123182207014,0.7129547471162379
12,45,96733.33333333331,94713,6.3,72.0,83.0,61.0,0.21703853955375252,0.2788104089219331,0.2775876817792985,0.2372434830837493,0.7829614604462475,0.7211895910780669,0.7224123182207014,0.7627565169162507
12,7,80195.31168831169,76864,0.0,65.0,75.0,56.0,0.3515625,0.16666666666666666,0.2534509202453988,0.2870452528837622,0.6484375,0.8333333333333334,0.7465490797546013,0.7129547471162379
14,785,79784.05714285714,77428,0.0,75.0,83.0,68.0,0.2612244897959184,0.2692307692307692,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7307692307692307,0.7224123182207014,0.7627565169162507
2,103,81635.73134328358,79469,0.0,58.0,72.0,44.0,0.2914285714285714,0.20956576463184395,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.7904342353681558,0.7643135075041689,0.7627565169162507
1,7,84159.91025641025,78676,0.0,62.0,74.0,50.0,0.3515625,0.2408376963350785,0.2534509202453988,0.2870452528837622,0.6484375,0.7591623036649214,0.7465490797546013,0.7129547471162379
11,7,105463.1052631579,98785,0.0,74.0,79.0,67.0,0.1771117166212534,0.20956576463184395,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7904342353681558,0.7643135075041689,0.7627565169162507
11,18,114694.29508196721,108369,0.0,85.0,91.0,81.0,0.2191235059760956,0.2408376963350785,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7591623036649214,0.7552504038772213,0.7129547471162379
7,45,101216.71698113206,93022,0.0,70.0,78.0,62.0,0.21703853955375252,0.20935960591133004,0.2775876817792985,0.2372434830837493,0.7829614604462475,0.7906403940886699,0.7224123182207014,0.7627565169162507
22,10,89578.87931034483,87044,0.0,64.75,70.0,59.5,0.35181236673773986,0.292358803986711,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7076411960132891,0.7224123182207014,0.7129547471162379
3,401,115892.63636363635,107721,0.0,69.0,77.0,62.0,0.23008849557522126,0.2063694267515924,0.2775876817792985,0.2372434830837493,0.7699115044247787,0.7936305732484077,0.7224123182207014,0.7627565169162507
14,109,86946.90625,84186,0.09,67.0,72.0,60.0,0.2196969696969697,0.2408376963350785,0.2534509202453988,0.2372434830837493,0.7803030303030303,0.7591623036649214,0.7465490797546013,0.7627565169162507
1,13,85100.94285714286,78616,0.02,71.0,81.0,62.0,0.3347368421052632,0.20956576463184395,0.2775876817792985,0.2870452528837622,0.6652631578947369,0.7904342353681558,0.7224123182207014,0.7129547471162379
1,45,102932.69811320756,96916,0.0,67.0,78.0,54.0,0.21703853955375252,0.20956576463184395,0.2775876817792985,0.2372434830837493,0.7829614604462475,0.7904342353681558,0.7224123182207014,0.7627565169162507
2,401,122756.70454545454,113810,1.38,65.0,70.0,61.0,0.23008849557522126,0.2063694267515924,0.2775876817792985,0.2372434830837493,0.7699115044247787,0.7936305732484077,0.7224123182207014,0.7627565169162507
19,5,105282.8,102385,0.0,61.0,67.0,55.0,0.1543026706231454,0.17616580310880828,0.23568649249583104,0.2870452528837622,0.8456973293768546,0.8238341968911918,0.7643135075041689,0.7129547471162379
7,18,99545.91071428572,96902,0.0,85.0,96.0,76.0,0.2607594936708861,0.2960526315789473,0.23568649249583104,0.2372434830837493,0.739240506329114,0.7039473684210527,0.7643135075041689,0.7627565169162507
17,785,82096.8115942029,77695,0.0,73.0,80.0,66.0,0.2612244897959184,0.20956576463184395,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7904342353681558,0.7224123182207014,0.7627565169162507
11,3,104921.37037037036,101669,0.0,75.0,80.0,70.0,0.12,0.23113964686998395,0.24474959612277866,0.2372434830837493,0.88,0.7688603531300161,0.7552504038772213,0.7627565169162507
22,18,121649.71666666665,115416,1.39,83.0,88.0,72.0,0.2191235059760956,0.2395833333333333,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7604166666666666,0.7552504038772213,0.7129547471162379
1,401,113407.56818181818,108135,0.18,59.0,62.0,56.0,0.23008849557522126,0.2408376963350785,0.2775876817792985,0.2372434830837493,0.7699115044247787,0.7591623036649214,0.7224123182207014,0.7627565169162507
2,7,95911.75438596492,93600,0.0,77.0,84.0,69.0,0.1771117166212534,0.292358803986711,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7076411960132891,0.7643135075041689,0.7627565169162507
11,785,78993.3,75970,0.0,81.0,89.0,73.0,0.2612244897959184,0.1484375,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.8515625,0.7224123182207014,0.7627565169162507
19,103,80212.69696969698,77450,0.16,77.0,90.0,64.0,0.2914285714285714,0.32258064516128343,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.6774193548387165,0.7643135075041689,0.7627565169162507
20,264,96531.9076923077,89543,0.0,74.0,80.0,67.0,0.2294455066921606,0.2408376963350785,0.2534509202453988,0.2372434830837493,0.7705544933078394,0.7591623036649214,0.7465490797546013,0.7627565169162507
13,10,90815.73684210527,88188,0.0,72.0,82.0,62.0,0.35181236673773986,0.07894736842105263,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.9210526315789472,0.7224123182207014,0.7129547471162379
9,785,76475.30985915494,73192,0.0,74.0,84.0,70.0,0.2612244897959184,0.292358803986711,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7076411960132891,0.7224123182207014,0.7627565169162507
5,153,107615.36538461539,95542,0.0,60.0,65.0,54.0,0.22033898305084745,0.20935960591133004,0.2534509202453988,0.2372434830837493,0.7796610169491526,0.7906403940886699,0.7465490797546013,0.7627565169162507
4,18,118337.65,109783,0.0,85.0,90.0,80.0,0.2191235059760956,0.20935960591133004,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7906403940886699,0.7552504038772213,0.7129547471162379
3,264,96944.94285714287,84678,0.14,67.0,73.0,60.0,0.2294455066921606,0.292358803986711,0.2534509202453988,0.2372434830837493,0.7705544933078394,0.7076411960132891,0.7465490797546013,0.7627565169162507
24,13,85528.78787878787,81884,0.0,55.0,63.0,45.0,0.3347368421052632,0.2807017543859649,0.2775876817792985,0.2870452528837622,0.6652631578947369,0.7192982456140351,0.7224123182207014,0.7129547471162379
20,45,155242.25,113562,0.0,71.0,74.0,67.0,0.21703853955375252,0.2583941605839416,0.2775876817792985,0.2372434830837493,0.7829614604462475,0.7416058394160584,0.7224123182207014,0.7627565169162507
6,4,110137.28070175438,102163,0.0,76.0,84.0,67.0,0.2196969696969697,0.20956576463184395,0.21361058601134214,0.2870452528837622,0.7803030303030303,0.7904342353681558,0.7863894139886578,0.7129547471162379
10,5,104348.98214285713,100630,0.0,64.0,70.0,58.0,0.1543026706231454,0.20956576463184395,0.23568649249583104,0.2870452528837622,0.8456973293768546,0.7904342353681558,0.7643135075041689,0.7129547471162379
7,153,97798.4,93521,0.02,70.0,79.0,60.0,0.22033898305084745,0.2583941605839416,0.2534509202453988,0.2372434830837493,0.7796610169491526,0.7416058394160584,0.7465490797546013,0.7627565169162507
7,2227,86993.39436619719,82009,0.04,57.0,63.0,51.0,0.1485148514851485,0.292358803986711,0.21361058601134214,0.2372434830837493,0.8514851485148515,0.7076411960132891,0.7863894139886578,0.7627565169162507
7,5,115356.41071428572,104594,0.0,64.0,70.0,58.0,0.1543026706231454,0.292358803986711,0.23568649249583104,0.2870452528837622,0.8456973293768546,0.7076411960132891,0.7643135075041689,0.7129547471162379
12,228,80734.85507246378,78968,0.0,80.0,89.0,70.0,0.25609756097560976,0.2960526315789473,0.24474959612277866,0.2372434830837493,0.7439024390243902,0.7039473684210527,0.7552504038772213,0.7627565169162507
22,578,103567.93220338985,97584,0.0,72.0,84.0,60.0,0.2914285714285714,0.2583941605839416,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.7416058394160584,0.7643135075041689,0.7627565169162507
6,401,113497.09090909091,109238,0.18,59.0,62.0,56.0,0.23008849557522126,0.23113964686998395,0.2775876817792985,0.2372434830837493,0.7699115044247787,0.7688603531300161,0.7224123182207014,0.7627565169162507
1,4,100941.17543859649,99056,0.0,79.0,86.0,73.0,0.2196969696969697,0.2408376963350785,0.21361058601134214,0.2870452528837622,0.7803030303030303,0.7591623036649214,0.7863894139886578,0.7129547471162379
18,13,79472.11428571428,77105,0.0,71.0,81.0,62.0,0.3347368421052632,0.20956576463184395,0.2775876817792985,0.2870452528837622,0.6652631578947369,0.7904342353681558,0.7224123182207014,0.7129547471162379
15,162,90758.96153846152,84849,0.0,69.0,76.0,61.0,0.27909887359199,0.31784107946026985,0.2534509202453988,0.2372434830837493,0.72090112640801,0.6821589205397302,0.7465490797546013,0.7627565169162507
6,162,85446.1320754717,82671,0.16,71.0,76.0,66.0,0.27909887359199,0.2408376963350785,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7591623036649214,0.7465490797546013,0.7627565169162507
6,785,78085.04225352113,73121,0.0,68.0,75.0,61.0,0.2612244897959184,0.31784107946026985,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.6821589205397302,0.7224123182207014,0.7627565169162507
4,45,99101.98113207547,93730,0.04,74.0,83.0,63.0,0.21703853955375252,0.31690140845070425,0.2775876817792985,0.2372434830837493,0.7829614604462475,0.6830985915492958,0.7224123182207014,0.7627565169162507
11,162,93438.86538461539,88054,0.0,71.0,80.0,62.0,0.27909887359199,0.2408376963350785,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7591623036649214,0.7465490797546013,0.7627565169162507
1,401,123545.85,115988,1.38,65.0,70.0,61.0,0.23008849557522126,0.33695652173913043,0.2775876817792985,0.2372434830837493,0.7699115044247787,0.6630434782608695,0.7224123182207014,0.7627565169162507
4,401,111019.83333333331,107930,0.18,59.0,62.0,56.0,0.23008849557522126,0.2063694267515924,0.2775876817792985,0.2372434830837493,0.7699115044247787,0.7936305732484077,0.7224123182207014,0.7627565169162507
14,103,98118.4375,77708,0.3,73.0,81.0,64.0,0.2914285714285714,0.17616580310880828,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.8238341968911918,0.7643135075041689,0.7627565169162507
23,785,82157.60294117648,79902,0.0,75.0,83.0,68.0,0.2612244897959184,0.16666666666666666,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.8333333333333334,0.7224123182207014,0.7627565169162507
24,18,117817.63934426232,112079,0.31,84.0,90.0,76.0,0.2191235059760956,0.292358803986711,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7076411960132891,0.7552504038772213,0.7129547471162379
17,2227,87170.4857142857,83456,0.0,55.0,72.0,38.0,0.1485148514851485,0.1484375,0.21361058601134214,0.2372434830837493,0.8514851485148515,0.8515625,0.7863894139886578,0.7627565169162507
11,13,79628.82857142857,77464,0.0,58.0,66.0,46.0,0.3347368421052632,0.3613707165109034,0.2775876817792985,0.2870452528837622,0.6652631578947369,0.6386292834890965,0.7224123182207014,0.7129547471162379
1,109,78511.5,76723,0.0,64.0,78.0,57.0,0.2196969696969697,0.23113964686998395,0.2534509202453988,0.2372434830837493,0.7803030303030303,0.7688603531300161,0.7465490797546013,0.7627565169162507
2,162,86556.7924528302,84598,0.0,65.0,70.0,60.0,0.27909887359199,0.2408376963350785,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7591623036649214,0.7465490797546013,0.7627565169162507
19,45,104366.3137254902,92569,0.0,70.0,81.0,59.0,0.21703853955375252,0.20935960591133004,0.2775876817792985,0.2372434830837493,0.7829614604462475,0.7906403940886699,0.7224123182207014,0.7627565169162507
7,130,90488.44827586207,88603,0.0,79.0,88.0,73.0,0.15976331360946747,0.2063694267515924,0.21361058601134214,0.2372434830837493,0.8402366863905325,0.7936305732484077,0.7863894139886578,0.7627565169162507
12,153,99279.40384615383,95448,0.13,60.0,65.0,54.0,0.22033898305084745,0.20935960591133004,0.2534509202453988,0.2372434830837493,0.7796610169491526,0.7906403940886699,0.7465490797546013,0.7627565169162507
5,13,78508.25,74075,0.0,69.0,76.0,62.0,0.3347368421052632,0.2063694267515924,0.2775876817792985,0.2870452528837622,0.6652631578947369,0.7936305732484077,0.7224123182207014,0.7129547471162379
3,10,93944.58620689657,89759,1.21,59.2,64.0,54.4,0.35181236673773986,0.2408376963350785,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7591623036649214,0.7224123182207014,0.7129547471162379
15,162,88966.3076923077,84504,0.0,71.0,80.0,62.0,0.27909887359199,0.15625,0.2534509202453988,0.2372434830837493,0.72090112640801,0.84375,0.7465490797546013,0.7627565169162507
20,785,79082.4328358209,74756,0.0,77.0,85.0,66.0,0.2612244897959184,0.31784107946026985,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.6821589205397302,0.7224123182207014,0.7627565169162507
17,153,101645.34615384617,93551,0.0,69.0,82.0,55.0,0.22033898305084745,0.16666666666666666,0.2534509202453988,0.2372434830837493,0.7796610169491526,0.8333333333333334,0.7465490797546013,0.7627565169162507
24,194,94259.7627118644,91366,0.0,72.0,86.0,55.0,0.15942028985507245,0.2583941605839416,0.2235294117647059,0.2372434830837493,0.8405797101449275,0.7416058394160584,0.7764705882352941,0.7627565169162507
10,2,111668.65957446807,101888,0.0,52.0,64.0,40.0,0.11363636363636365,0.20935960591133004,0.21361058601134214,0.2372434830837493,0.8863636363636364,0.7906403940886699,0.7863894139886578,0.7627565169162507
12,785,79309.04285714286,74861,0.0,76.0,84.0,68.0,0.2612244897959184,0.23113964686998395,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7688603531300161,0.7224123182207014,0.7627565169162507
5,162,90781.2641509434,89283,0.0,71.0,80.0,62.0,0.27909887359199,0.2620689655172414,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7379310344827587,0.7465490797546013,0.7627565169162507
12,161,106903.05357142855,103502,0.0,70.0,84.0,55.0,0.2532894736842105,0.23113964686998395,0.21361058601134214,0.2372434830837493,0.7467105263157895,0.7688603531300161,0.7863894139886578,0.7627565169162507
17,3,104637.53703703704,100904,0.0,83.0,98.0,70.0,0.12,0.20956576463184395,0.24474959612277866,0.2372434830837493,0.88,0.7904342353681558,0.7552504038772213,0.7627565169162507
19,785,78781.75714285714,73401,0.0,68.0,75.0,61.0,0.2612244897959184,0.3613707165109034,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.6386292834890965,0.7224123182207014,0.7627565169162507
