grid,trackType,year,TAVG,isHistoric,oneHot_circuits_1,oneHot_circuits_2,oneHot_circuits_3,oneHot_circuits_4,oneHot_circuits_5,oneHot_circuits_6,alt_trans,PRCP_trans,normalized_minLapTime,normalized_avgLapTime
6,0,2005,76.0,0,0,0,0,1,0,0,5.4638318050256105,0.0,0.9835834664683706,-0.02765393333285209
19,0,1997,78.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0150325641479112,0.008842558109123834
2,0,2003,66.0,1,1,0,0,0,0,0,5.081404364984463,0.08617769624105241,0.989151758429976,-0.007426467277474906
11,0,2002,55.0,0,0,0,0,1,0,0,3.80666248977032,0.3920420877760237,0.9982592738933316,-0.006166780642975545
4,0,2001,62.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9807733772350644,-0.021872640748126282
17,0,1998,62.0,1,1,0,0,0,0,0,5.081404364984463,0.0,1.02623515155966,-0.005963810236864332
4,0,1997,66.0,0,0,0,0,0,0,1,3.80666248977032,0.0,0.9932168705034043,-0.005712133629836419
19,0,2004,52.0,0,0,0,0,1,0,0,3.80666248977032,0.4762341789963716,1.0385459512091535,0.04715233497879246
9,1,1998,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9956267993389354,-0.005963810236864332
15,0,2020,63.0,0,0,0,0,0,0,1,4.7535901911063645,0.0,1.00120110399874,-0.0018382372470864754
19,0,2006,63.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.0032750928489549,0.01896795008141825
7,0,1996,60.0,0,0,0,0,1,0,0,3.80666248977032,0.04879016416943205,0.9916277804411548,-0.019685581855722646
4,0,2018,73.0,0,0,0,1,0,0,0,4.709530201312334,0.2151113796169455,0.9800046647848859,-0.0004553391747843293
3,1,2014,83.0,0,0,0,0,1,0,0,3.258096538021482,0.8712933659434192,0.9951668954884249,-0.0067713758954667256
2,1,2000,72.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.992183070822834,0.014612122085199715
13,0,2015,59.0,0,0,0,0,1,0,0,6.530877627725885,0.0,0.9707322884467608,-0.03127927750759145
20,0,2007,69.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9956267993389354,0.05654049834449128
10,1,2010,74.0,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9956267993389354,-0.005963810236864332
12,0,2010,56.0,1,0,1,0,0,0,0,6.013715156042802,0.2151113796169455,1.000324413251451,-0.0038524621855886673
16,0,2004,58.0,1,1,0,0,0,0,0,5.081404364984463,0.0,0.9941469877254818,-0.007937647806950861
9,1,2004,56.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,0.9705752425243946,-0.042368220615952634
12,1,2015,71.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,1.0064232999304727,0.005006157037583354
3,1,2003,61.05,0,0,1,0,0,0,0,2.8903717578961645,0.1823215567939546,0.9739739654962368,-0.022507472760720067
6,0,1998,61.0,0,0,0,0,1,0,0,3.80666248977032,0.0,0.979266072496766,-0.026025614984979115
9,0,2015,74.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.00265633033864,-0.005016427677382947
19,0,2016,55.0,0,0,0,0,0,1,0,7.711996507047669,0.0,1.0030964260060955,0.008635094898048375
14,0,2017,80.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9991044307748748,0.005614421111473181
20,0,1998,80.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,1.026382066164274,0.016751041945460683
3,0,2018,74.0,0,0,0,0,0,0,1,6.0867747269123065,0.0,0.9853814773334972,-0.008137021036983372
16,1,1997,56.0,1,0,1,0,0,0,0,3.0445224377234235,0.06765864847381486,1.0056631904180358,0.0039016687319990686
7,0,2019,58.0,0,0,0,0,0,1,0,5.1298987149230735,0.0,1.0132212786337305,-0.001067675180701753
15,0,2020,74.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0133114733572683,-0.005963810236864332
7,1,2008,94.2,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9884058113302284,-0.004073098655714205
4,0,2012,78.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9974164960225907,-0.002850382550944441
1,1,2013,85.0,0,0,0,0,1,0,0,3.258096538021482,0.0,0.9765832905066144,-0.013256482982363395
8,0,2016,70.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.980246350029082,0.015076626930062571
9,0,2014,67.0,0,0,0,0,1,0,0,6.530877627725885,0.0,0.9840437128685888,-0.018340556202841776
12,1,2017,72.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.995117535547096,-0.003897864323120603
18,0,2016,62.0,0,0,0,0,0,1,0,2.302585092994046,0.0,1.0121160861150171,0.0038470837577495205
3,0,2008,78.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9887062294994304,-0.01874870876184148
1,0,2015,67.0,0,1,0,0,0,0,0,4.762173934797756,0.0,0.974168555681338,-0.0263030384333658
20,1,2005,60.125,0,0,1,0,0,0,0,2.8903717578961645,0.058268908123975824,1.004954613680223,-0.0002947129944135279
22,0,2011,62.0,0,1,0,0,0,0,0,5.605802066295998,0.009950330853168092,1.0284882742565966,0.023918603052226668
16,0,2003,62.0,0,0,0,0,0,1,0,6.530877627725885,0.0,1.0094108927364949,0.0027041835906906732
2,1,2017,53.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,0.9653549537192828,-0.05398157265077398
11,0,2010,56.0,1,0,1,0,0,0,0,6.013715156042802,0.2151113796169455,0.9941674466490056,-0.0011371093706482526
9,0,2016,63.0,0,0,0,0,1,0,0,6.530877627725885,0.4885800148186709,1.0206405650371688,-0.03683675420732537
2,1,2003,61.05,0,0,1,0,0,0,0,2.8903717578961645,0.1823215567939546,0.9956267993389354,-0.01593318533414633
17,0,2013,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9986307964717306,-0.0008023678239854044
12,0,2000,62.0,0,1,0,0,0,0,0,4.762173934797756,0.0,0.9860851596538509,-0.013713697007754056
15,0,2013,60.0,1,1,0,0,0,0,0,5.081404364984463,0.0,0.9995921508157728,-0.0009873387867322927
10,0,2006,72.0,1,1,0,0,0,0,0,5.081404364984463,0.3852624007906449,0.96647225563419,-0.038059408532099215
14,1,2010,52.0,1,1,0,0,0,0,0,2.7080502011022096,0.029558802241544432,0.9753333631190524,-0.035940453669238016
22,0,1997,66.0,0,0,0,0,0,0,1,3.80666248977032,0.0,1.0179076332974408,0.013804588033496521
17,0,2003,66.0,1,1,0,0,0,0,0,5.081404364984463,0.08617769624105241,1.0165097246220438,0.0014533996923433575
14,0,2005,58.0,0,0,0,0,1,0,0,3.80666248977032,0.04879016416943205,1.0034413194117422,-0.004183601028268841
18,1,1999,60.0,1,0,1,0,0,0,0,3.0445224377234235,0.08617769624105241,0.983570855389254,-0.03886658090860546
5,0,2007,69.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9800197485087859,-0.014568135980044196
19,0,2011,58.0,0,0,0,0,0,1,0,4.927253685157205,0.0,1.0147486354296071,0.008114743423581195
15,0,2011,67.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.0351873677273822,-0.008545752175900416
3,0,2010,61.0,0,0,0,1,0,0,0,4.709530201312334,0.22314355131420974,0.9568885435534008,-0.005963810236864332
18,0,2015,52.0,0,0,0,0,0,1,0,2.302585092994046,0.0,1.0270916440064228,0.006285863119719354
16,0,2010,71.0,0,0,1,0,0,0,0,3.970291913552122,0.6626879730752367,0.9647901603979192,-0.02361174578117221
17,0,2001,62.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.004329334702121,0.011142351497858041
21,0,2014,57.0,1,0,1,0,0,0,0,6.013715156042802,0.009950330853168092,0.9956267993389354,-0.005963810236864332
9,0,1997,56.0,0,0,0,0,1,0,0,3.80666248977032,0.2468600779315258,0.9842251315967068,-0.025580707145082253
2,0,2002,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9950085353949324,-0.006415731805303518
9,1,2014,53.0,1,1,0,0,0,0,0,2.7080502011022096,0.11332868530700327,1.0082170965767014,-0.005963810236864332
16,0,2011,57.0,1,0,0,1,0,0,0,6.373319789577013,0.10436001532424287,1.0007070985503623,-0.005293196613876786
18,0,2019,56.0,0,0,0,0,0,1,0,7.711996507047669,0.06765864847381486,1.0159327010676855,0.019775311759768068
8,0,2010,65.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.987131304710296,-0.01343406754568035
20,0,2004,71.0,1,1,0,0,0,0,0,5.135798437050261,0.14842000511827322,1.0112619320894554,0.010647165710198728
7,0,1996,85.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9956267993389354,-0.03937056707590667
13,0,2013,79.0,0,0,0,0,0,1,0,5.1298987149230735,0.0,0.9955142142778854,0.0004041768452954169
7,0,2017,80.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,1.0011303730009913,0.002901236037679009
13,0,2017,80.0,0,0,0,1,0,0,0,3.258096538021482,0.23111172096338664,1.0062664430413049,0.0011604124767524903
5,0,2019,72.0,0,0,1,0,0,0,0,3.970291913552122,1.9878743481543453,1.0393280308553867,0.017337461347045217
3,0,2007,76.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9887022817576744,-0.023566243261651045
3,0,2006,66.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9883111544200492,-0.030145331395640445
19,0,2014,57.0,0,0,0,0,0,1,0,2.302585092994046,0.0,1.0425262822771406,0.034455390450338144
1,1,1998,58.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,0.9786172373756616,-0.01894743918146441
4,0,2010,76.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9655317468234031,-0.03084164002891115
6,1,2012,62.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,0.9922377596458808,-0.017014186984760076
12,0,2018,88.8,0,0,0,0,0,1,0,2.302585092994046,0.0,1.0043799999594631,-0.013353315294020104
7,0,1998,63.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0022575804685492,-0.022147893528501498
3,1,2018,74.0,0,0,1,0,0,0,0,2.8903717578961645,0.5596157879354227,0.9811856858932644,-0.007900151058865166
1,0,2015,83.0,0,0,0,1,0,0,0,3.258096538021482,0.0,0.9810289480832874,-0.0218588573754749
22,1,2014,83.0,0,0,0,0,1,0,0,3.258096538021482,0.8712933659434192,1.0203358154526736,0.0042377887852795395
12,0,1997,69.0,0,1,0,0,0,0,0,4.762173934797756,0.01980262729617973,0.9869823644676682,-0.017439238714347688
10,0,2007,81.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9729513741330628,-0.051216218608804015
7,0,2019,72.0,0,0,0,0,0,0,1,6.0867747269123065,0.09531017980432492,0.9789211345320727,-0.00898055808731315
5,0,2020,77.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9590254652803272,-0.005963810236864332
3,1,2006,68.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,0.9918985263074156,-0.015335017566984813
15,1,2008,62.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,1.009841748256427,0.022929537585517863
18,0,2005,65.0,1,0,1,0,0,0,0,6.013715156042802,0.8671004876833833,1.0477187671880122,0.03237335086453918
13,0,2019,73.0,0,0,0,1,0,0,0,4.709530201312334,0.26236426446749106,0.9956267993389354,0.031136142679353405
19,0,1998,65.0,0,1,0,0,0,0,0,4.762173934797756,0.0,1.0143510620348324,0.01632112495588534
10,0,2014,75.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,1.0089025164552072,-0.0014767591248942686
19,0,2012,78.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,1.0327471315476142,0.02097721362776757
15,0,2002,57.0,0,1,0,0,0,0,0,4.762173934797756,0.0,0.9984937379725866,-0.014515403517124919
7,1,1997,56.0,1,1,0,0,0,0,0,2.7080502011022096,0.009950330853168092,0.9807659976608112,-0.02644021449729263
2,1,2003,63.0,1,1,0,0,0,0,0,2.7080502011022096,0.058268908123975824,0.9740617520640038,-0.03847208855632865
12,1,1998,58.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,0.9964085619882199,0.0003923612211391513
1,0,2001,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.0,0.9851409733158636,-0.018930256888476216
21,1,2010,64.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,1.0171998592984766,-0.0553946392765868
15,0,2003,80.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9956267993389354,-0.005963810236864332
4,1,2002,54.0,1,1,0,0,0,0,0,2.7080502011022096,0.37843643572024505,0.9875095785873328,-0.017642739870604152
1,1,2002,54.0,1,1,0,0,0,0,0,2.7080502011022096,0.37843643572024505,0.9981562807580652,-0.022347943751065538
8,0,1997,67.0,1,1,0,0,0,0,0,5.081404364984463,0.0,0.9964869479798509,-0.01791391968605169
15,1,2013,53.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,1.0139565126893475,0.02334103199965503
4,0,2014,59.0,1,1,0,0,0,0,0,5.081404364984463,0.1310282624064042,0.9947894823458212,-0.005963810236864332
2,0,2020,80.0,0,0,0,0,0,0,1,5.572154032177764,0.0,0.9956267993389354,0.016760415672147283
7,0,2013,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9972142664806248,-0.004950447143852474
15,0,2016,85.0,0,0,0,1,0,0,0,3.258096538021482,0.0,1.0038794649892535,0.004156668072760041
20,0,2014,67.0,0,0,0,0,1,0,0,6.530877627725885,0.0,1.0174960484002835,0.018589646596217355
7,0,2013,66.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9989408216449256,-0.013218128179736409
13,0,2003,80.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9956267993389354,-0.057096637240456785
2,0,2018,58.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9832570666934046,-0.035919819726453604
20,0,2004,74.0,0,0,1,0,0,0,0,3.970291913552122,0.14842000511827322,0.9956267993389354,0.05253528644480805
11,1,2002,61.0,1,0,1,0,0,0,0,3.0445224377234235,0.058268908123975824,0.9979453150968249,-0.007944235567789438
7,0,2004,52.0,0,0,0,0,1,0,0,3.80666248977032,0.4762341789963716,0.9885220010062704,-0.008222500528139548
22,1,2013,59.2,0,0,1,0,0,0,0,2.8903717578961645,0.7929925155296614,1.0163690796248397,0.01788413607797467
19,0,1998,61.0,0,0,0,0,1,0,0,3.80666248977032,0.0,1.0198332658573357,0.011839968231612355
8,1,2010,55.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.9528625676608308,-0.03371932333577253
23,0,2011,62.0,1,1,0,0,0,0,0,5.081404364984463,0.0,1.0046367368589542,0.013054615440041276
5,0,2008,64.0,0,0,0,1,0,0,0,4.709530201312334,0.17395330712343798,1.0009530055540754,-0.0026491892383167376
3,1,2003,63.0,1,1,0,0,0,0,0,2.7080502011022096,0.058268908123975824,0.9787265859963514,-0.03857014516243373
3,0,2016,62.0,0,0,0,0,0,1,0,2.302585092994046,0.0,0.9868871258153062,-0.015936808286908553
16,0,2015,59.0,0,0,0,0,1,0,0,6.530877627725885,0.0,1.0050942559640743,0.0008365833695838532
17,1,2001,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,1.0084869094891538,0.03536865585253208
10,0,2018,72.0,0,0,1,0,0,0,0,3.970291913552122,0.3576744442718159,1.0013974959500165,0.009528342614595273
15,0,2003,81.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,1.0320735338872105,-0.005963810236864332
16,1,2009,85.0,0,0,0,0,1,0,0,3.258096538021482,0.0,1.024307531756056,0.013898175994346795
15,1,2015,71.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.9893667914755728,-0.008570512039395684
10,0,2014,59.0,1,1,0,0,0,0,0,5.081404364984463,0.1310282624064042,1.0012045506426217,-0.005963810236864332
2,0,2002,84.0,0,0,0,1,0,0,0,3.258096538021482,0.0,0.9708075188281242,-0.03107323695870562
14,0,2003,59.0,0,0,0,0,1,0,0,3.80666248977032,0.009950330853168092,1.0060124397348482,-0.00018899359465782438
13,1,2006,68.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,1.0113986015972816,-0.0039994154895035185
3,0,2003,71.0,0,0,0,0,1,0,0,5.4638318050256105,0.0,0.9846685520456878,-0.01977260527408688
13,1,2010,74.0,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9486360415058016,-0.005963810236864332
9,0,1999,75.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9824681180322644,-0.01689952062847885
22,1,2007,80.0,0,0,0,1,0,0,0,2.5649493574615367,0.2700271372130602,1.0001236164209526,0.039294104718654
8,1,2001,55.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.9655019044021872,-0.0288752554648028
20,0,2010,65.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9879249687369736,-0.0034980692002859
6,0,1996,60.0,0,0,0,0,1,0,0,3.80666248977032,0.04879016416943205,0.9898141036593694,-0.017143884793002717
16,0,2006,66.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9923505587868084,-0.013251821083912782
3,0,2018,78.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9734999351368062,-0.015202813911406725
18,0,2002,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9958403535423284,0.003422389615280882
4,0,2016,72.0,0,0,1,0,0,0,0,6.6758232216348485,0.41210965082683293,0.9757556658856122,0.0271107168590449
6,0,1997,69.0,0,1,0,0,0,0,0,4.762173934797756,0.01980262729617973,0.9951730894839974,-0.006497971780208952
6,0,2013,79.0,0,0,0,0,0,1,0,5.1298987149230735,0.0,0.9952879811669132,-0.009125102045669915
19,0,2018,74.0,0,0,0,0,0,0,1,6.0867747269123065,0.0,1.0253661583315037,0.006457869648407668
8,0,2019,73.0,0,0,0,1,0,0,0,4.709530201312334,0.26236426446749106,0.9956267993389354,-0.005963810236864332
20,0,2009,71.0,0,0,0,0,0,1,0,4.927253685157205,0.4252677354043441,1.0051435955714607,0.006118953408719378
1,0,2011,67.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9825596573267942,-0.014988418512142524
14,0,2015,57.0,0,0,0,0,0,1,0,7.711996507047669,0.03922071315328133,1.0014624270937085,-5.9023243363838244e-05
17,1,2005,60.125,0,0,1,0,0,0,0,2.8903717578961645,0.058268908123975824,0.9956267993389354,0.056908866691011535
17,1,2012,58.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,1.006482228621821,0.008552970598309236
18,1,2013,85.0,0,0,0,0,1,0,0,3.258096538021482,0.0,0.9957778374694336,-0.0009630902766983008
14,0,2013,62.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0105288182580106,0.010660652359730191
20,0,2003,75.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9943528256117422,-0.014597506739257103
7,1,2012,66.6,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9906638071773038,-0.0012068803277675913
8,1,2016,60.0,1,1,0,0,0,0,0,2.7080502011022096,1.1474024528375415,0.9956267993389354,-0.005963810236864332
14,0,2011,81.0,0,0,0,1,0,0,0,3.258096538021482,0.0,0.9960857559517444,-0.011223677758150669
5,0,2008,80.0,0,0,0,1,0,0,0,3.258096538021482,0.8241754429663495,0.9515159174659767,-0.04317280567816767
2,0,2002,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.971159715611424,-0.01808627781288813
9,1,2017,73.075,0,0,1,0,0,0,0,2.8903717578961645,0.13976194237515865,0.9787195744627766,-0.008970048158458708
4,1,2019,85.0,0,0,0,0,1,0,0,3.258096538021482,0.0,0.9970054572910336,0.00011316893531013942
2,0,2007,62.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9817030507031248,-0.02386969648095982
12,0,2004,84.0,0,0,0,1,0,0,0,3.258096538021482,0.0,1.0021940975510388,0.006583248264995655
20,0,2020,50.0,1,0,0,1,0,0,0,6.373319789577013,0.01980262729617973,0.997643141883738,0.0005045431681306207
7,1,2018,85.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,0.9920853135409852,-0.0036139311907486178
2,0,2013,77.0,0,0,0,0,0,0,1,5.308267697401205,0.0,0.9606105582248032,-0.04566355285094447
12,0,2003,72.0,1,0,0,1,0,0,0,6.373319789577013,0.0,1.0008690460254426,-0.0012171806094177465
6,0,2020,66.0,1,1,0,0,0,0,0,5.081404364984463,0.0,0.9982793143738516,-0.0062783135824700225
3,1,2011,61.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,0.9821962762324118,-0.017704649757565742
6,1,2013,64.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,0.9975404221952452,-0.005938226589934731
9,0,2004,61.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0060940742071984,-0.0032856963143374157
16,1,2019,58.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.9939106075524552,0.00615672710287401
9,0,2018,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0071692371670258,-0.001722620217316314
16,0,2020,70.0,0,0,0,0,1,0,0,6.530877627725885,0.0,1.0256652954795098,-0.056288958124021585
12,0,2021,71.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,1.0043208040161058,0.002847592831771089
15,0,2020,50.0,1,0,0,1,0,0,0,6.373319789577013,0.01980262729617973,0.9945974236742466,0.0034383715084450434
19,1,2002,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,1.0052927007438024,-0.0631313995058572
10,0,2000,51.0,0,0,0,0,1,0,0,3.80666248977032,0.0,0.9877809966837202,-0.009559328580404008
19,0,2021,72.0,0,0,0,0,1,0,0,6.530877627725885,0.0,0.9724287521088042,-0.02299173624446511
3,0,2012,61.0,0,0,0,0,0,1,0,5.1298987149230735,0.0,1.02304799802155,0.0034346090647428967
19,0,2014,57.0,1,0,1,0,0,0,0,6.013715156042802,0.009950330853168092,0.9995992825249016,0.009208513628287316
3,0,2012,81.0,0,0,0,0,1,0,0,2.3978952727983707,0.0,0.984772345215968,-0.005157481741614179
12,0,2010,76.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.959529689378162,-0.02013715270820398
5,0,1996,67.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9864297900092096,-0.021525477483321197
20,0,2015,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9571877803298404,-0.0267723946461264
15,0,2012,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9973423060861436,0.001752570429644531
10,0,2001,81.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9852133828350804,-0.020287127140329732
4,1,2003,66.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.9791543397822656,-0.03256534310754982
9,1,2006,68.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,0.9963136376938004,0.00037666860049646216
9,0,2017,55.0,0,0,0,0,0,1,0,7.711996507047669,0.0,0.9890593300719004,-0.008551999283474302
18,0,2019,62.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9537450186745744,-0.0314112954087354
18,0,2015,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9844815362025824,-0.031800593050537194
4,0,1997,58.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9897052901517154,-0.01778844994618004
8,0,2006,66.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9934589969243888,-0.02152970489021128
3,0,2011,70.0,0,0,0,0,0,0,1,5.308267697401205,0.0,0.9679379308274888,-0.039539397817863996
12,0,2016,70.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.001445508738088,-0.005963810236864332
16,0,2008,63.0,1,1,0,0,0,0,0,5.135798437050261,0.22314355131420974,1.0342264444735652,0.01043004516102927
19,0,2018,65.0,0,0,0,0,0,1,0,5.1298987149230735,0.0,0.9662673657126972,-0.02558955700252551
15,1,2019,85.0,0,0,0,0,1,0,0,3.258096538021482,0.0,1.0112909142787267,-0.013970977088000556
20,0,2016,70.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9956267993389354,-0.009890831997670716
3,0,2010,61.0,0,1,0,0,0,0,0,4.762173934797756,0.029558802241544432,0.9764257410844158,-0.026544946927816452
1,1,2007,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9720263226782988,-0.02396747822201232
1,0,1999,65.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9790465733369932,-0.018443468531994904
24,0,2010,76.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0344627115757996,0.03786542847404705
1,0,2004,69.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9709611743238232,-0.03208436491911
7,1,2010,64.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,0.9930185651008004,-0.07534642638630575
16,1,2011,61.975,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9962588318019978,-0.018194333741243823
12,0,2017,68.0,0,0,0,0,0,1,0,5.1298987149230735,0.5247285289349821,1.0089270901990324,-0.00033634770817718375
4,0,2001,79.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9764763255095682,-0.03524751740127635
8,0,2001,62.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.0136950782034069,0.0049803366050557825
15,0,2003,71.0,1,1,0,0,0,0,0,5.135798437050261,0.01980262729617973,0.9956267993389354,-0.005963810236864332
15,0,2005,65.0,1,0,1,0,0,0,0,6.013715156042802,0.8671004876833833,1.0125211640017937,-0.0023221600602227714
1,0,2007,62.0,0,0,0,0,0,0,1,6.3818160174060985,0.4252677354043441,0.9596000261136378,-0.038935786018007665
11,0,1998,65.0,0,1,0,0,0,0,0,4.762173934797756,0.0,1.00198445738131,0.007037849156275834
10,0,2020,70.0,0,0,0,0,1,0,0,2.3978952727983707,0.0,1.0090065706926807,0.0005064205593913139
19,0,2004,77.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,1.0195812027546958,0.02456340689762933
10,0,2019,72.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9982218089897434,0.004879929934290015
5,0,2018,78.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9878250405049944,-0.019299916683212445
8,0,2016,55.0,0,0,0,0,0,1,0,7.711996507047669,0.0,1.0016935274818513,-0.00529397251679197
15,1,2004,58.275,0,0,1,0,0,0,0,2.8903717578961645,0.06765864847381486,1.0078349280574503,0.00916277516007768
8,0,2015,67.0,0,1,0,0,0,0,0,4.762173934797756,0.0,1.0045385547575565,-0.0003569428184931737
12,0,2017,80.0,0,0,0,1,0,0,0,3.258096538021482,0.23111172096338664,1.0120878277646237,0.00787715767648332
7,1,2016,60.0,1,1,0,0,0,0,0,2.7080502011022096,1.1474024528375415,0.9956267993389354,-0.005963810236864332
