raceId,year,round,circuitId,name,date,time,url,Circuit Location,Circuit Country,PRCP,TAVG,TMAX,TMIN
614,1973,10,39,Dutch Grand Prix,7/29/1973,,http://en.wikipedia.org/wiki/1973_Dutch_Grand_Prix,Zandvoort,Netherlands,0,62,69,60
635,1971,4,39,Dutch Grand Prix,6/20/1971,,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,Zandvoort,Netherlands,0.07,58,63,53
647,1970,5,39,Dutch Grand Prix,6/21/1970,,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,Zandvoort,Netherlands,0,68,76,59
659,1969,4,39,Dutch Grand Prix,6/21/1969,,http://en.wikipedia.org/wiki/1969_Dutch_Grand_Prix,Zandvoort,Netherlands,0.02,58,67,48
671,1968,5,39,Dutch Grand Prix,6/23/1968,,http://en.wikipedia.org/wiki/1968_Dutch_Grand_Prix,Zandvoort,Netherlands,0.04,59,62,56
681,1967,3,39,Dutch Grand Prix,6/4/1967,,http://en.wikipedia.org/wiki/1967_Dutch_Grand_Prix,Zandvoort,Netherlands,0,62,75,49
694,1966,5,39,Dutch Grand Prix,7/24/1966,,http://en.wikipedia.org/wiki/1966_Dutch_Grand_Prix,Zandvoort,Netherlands,0.38,65,75,54
704,1965,6,39,Dutch Grand Prix,7/18/1965,,http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix,Zandvoort,Netherlands,0,64,75,52
710,1964,2,39,Dutch Grand Prix,5/24/1964,,http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix,Zandvoort,Netherlands,0,65,77,52
721,1963,3,39,Dutch Grand Prix,6/23/1963,,http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix,Zandvoort,Netherlands,0,59,68,50
729,1962,1,39,Dutch Grand Prix,5/20/1962,,http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix,Zandvoort,Netherlands,0.07,53,63,43
739,1961,2,39,Dutch Grand Prix,5/22/1961,,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix,Zandvoort,Netherlands,0,56,65,47
749,1960,4,39,Dutch Grand Prix,6/6/1960,,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix,Zandvoort,Netherlands,0.43,71,81,60
758,1959,3,39,Dutch Grand Prix,5/31/1959,,http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix,Zandvoort,Netherlands,0,56,72,40
767,1958,3,39,Dutch Grand Prix,5/26/1958,,http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix,Zandvoort,Netherlands,0.01,56,61,50
796,1955,5,39,Dutch Grand Prix,6/19/1955,,http://en.wikipedia.org/wiki/1955_Dutch_Grand_Prix,Zandvoort,Netherlands,0,67,80,53
810,1953,3,39,Dutch Grand Prix,6/7/1953,,http://en.wikipedia.org/wiki/1953_Dutch_Grand_Prix,Zandvoort,Netherlands,0,56,68,43
823,1952,7,39,Dutch Grand Prix,8/17/1952,,http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix,Zandvoort,Netherlands,0.26,62,68,56
238,1996,15,27,Portuguese Grand Prix,9/22/1996,,http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix,Estoril,Portugal,0,65,71,58
252,1995,13,27,Portuguese Grand Prix,9/24/1995,,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,Estoril,Portugal,0,71,79,63
269,1994,13,27,Portuguese Grand Prix,9/25/1994,,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,Estoril,Portugal,0,65,72,58
286,1993,14,27,Portuguese Grand Prix,9/26/1993,,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,Estoril,Portugal,0,63,68,57
302,1992,14,27,Portuguese Grand Prix,9/27/1992,,http://en.wikipedia.org/wiki/1992_Portuguese_Grand_Prix,Estoril,Portugal,0,63,72,54
317,1991,13,27,Portuguese Grand Prix,9/22/1991,,http://en.wikipedia.org/wiki/1991_Portuguese_Grand_Prix,Estoril,Portugal,0,76,84,67
333,1990,13,27,Portuguese Grand Prix,9/23/1990,,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,Estoril,Portugal,0,67,72,61
368,1989,13,27,Portuguese Grand Prix,9/24/1989,,http://en.wikipedia.org/wiki/1989_Portuguese_Grand_Prix,Estoril,Portugal,0,67,74,59
384,1988,13,27,Portuguese Grand Prix,9/25/1988,,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,Estoril,Portugal,0,75,88,61
399,1987,12,27,Portuguese Grand Prix,9/20/1987,,http://en.wikipedia.org/wiki/1987_Portuguese_Grand_Prix,Estoril,Portugal,0,72,76,68
417,1986,14,27,Portuguese Grand Prix,9/21/1986,,http://en.wikipedia.org/wiki/1986_Portuguese_Grand_Prix,Estoril,Portugal,0.01,70,73,67
421,1985,2,27,Portuguese Grand Prix,4/21/1985,,http://en.wikipedia.org/wiki/1985_Portuguese_Grand_Prix,Estoril,Portugal,0.13,58,61,54
451,1984,16,27,Portuguese Grand Prix,10/21/1984,,http://en.wikipedia.org/wiki/1984_Portuguese_Grand_Prix,Estoril,Portugal,0,65,74,55
762,1959,7,62,Portuguese Grand Prix,8/23/1959,,http://en.wikipedia.org/wiki/1959_Portuguese_Grand_Prix,Lisbon,Portugal,0,81,94,67
753,1960,8,59,Portuguese Grand Prix,8/14/1960,,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix,Oporto,Portugal,0,69,80,58
773,1958,9,59,Portuguese Grand Prix,8/24/1958,,http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix,Oporto,Portugal,0.02,64,73,54
915,2014,16,71,Russian Grand Prix,10/12/2014,11:00:00,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix,Sochi,Russia,0,57,78,42
941,2015,15,71,Russian Grand Prix,10/11/2015,11:00:00,https://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,Sochi,Russia,0,52,64,40
951,2016,4,71,Russian Grand Prix,5/1/2016,12:00:00,https://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,Sochi,Russia,0,62,71,52
972,2017,4,71,Russian Grand Prix,4/30/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Russian_Grand_Prix,Sochi,Russia,0,69,83,55
1004,2018,16,71,Russian Grand Prix,9/30/2018,12:00:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,Sochi,Russia,0,0,96,0
14,2009,14,15,Singapore Grand Prix,9/27/2009,12:00:00,http://en.wikipedia.org/wiki/2009_Singapore_Grand_Prix,Marina Bay,Singapore,0,85,91,81
32,2008,15,15,Singapore Grand Prix,9/28/2008,12:00:00,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix,Marina Bay,Singapore,0,83,90,75
351,2010,15,15,Singapore Grand Prix,9/26/2010,12:00:00,http://en.wikipedia.org/wiki/2010_Singapore_Grand_Prix,Marina Bay,Singapore,0.31,84,90,76
854,2011,14,15,Singapore Grand Prix,9/25/2011,12:00:00,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,Marina Bay,Singapore,0,83,91,75
873,2012,14,15,Singapore Grand Prix,9/23/2012,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,Marina Bay,Singapore,0,83,90,78
893,2013,13,15,Singapore Grand Prix,9/22/2013,12:00:00,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix,Marina Bay,Singapore,0,85,90,0
913,2014,14,15,Singapore Grand Prix,9/21/2014,12:00:00,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,Marina Bay,Singapore,1.39,83,88,72
939,2015,13,15,Singapore Grand Prix,9/20/2015,12:00:00,https://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,Marina Bay,Singapore,0,85,91,80
962,2016,15,15,Singapore Grand Prix,9/18/2016,12:00:00,https://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix,Marina Bay,Singapore,0.28,83,91,73
982,2017,14,15,Singapore Grand Prix,9/17/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix,Marina Bay,Singapore,0,83,91,75
1003,2018,15,15,Singapore Grand Prix,9/16/2018,12:00:00,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,Marina Bay,Singapore,0,84,92,76
699,1965,1,56,South African Grand Prix,1/1/1965,,http://en.wikipedia.org/wiki/1965_South_African_Grand_Prix,Eastern Cape Province,South Africa,0,64,75,52
728,1963,10,56,South African Grand Prix,12/28/1963,,http://en.wikipedia.org/wiki/1963_South_African_Grand_Prix,Eastern Cape Province,South Africa,0,64,75,52
737,1962,9,56,South African Grand Prix,12/29/1962,,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix,Eastern Cape Province,South Africa,0,64,75,52
273,1993,1,30,South African Grand Prix,3/14/1993,,http://en.wikipedia.org/wiki/1993_South_African_Grand_Prix,Midrand,South Africa,0.01,65,80,59
289,1992,1,30,South African Grand Prix,3/1/1992,,http://en.wikipedia.org/wiki/1992_South_African_Grand_Prix,Midrand,South Africa,0.09,69,83,61
434,1985,15,30,South African Grand Prix,10/19/1985,,http://en.wikipedia.org/wiki/1985_South_African_Grand_Prix,Midrand,South Africa,0,64,76,50
437,1984,2,30,South African Grand Prix,4/7/1984,,http://en.wikipedia.org/wiki/1984_South_African_Grand_Prix,Midrand,South Africa,0,70,77,63
466,1983,15,30,South African Grand Prix,10/15/1983,,http://en.wikipedia.org/wiki/1983_South_African_Grand_Prix,Midrand,South Africa,0,63,75,53
467,1982,1,30,South African Grand Prix,1/23/1982,,http://en.wikipedia.org/wiki/1982_South_African_Grand_Prix,Midrand,South Africa,1.08,64,75,52
500,1980,3,30,South African Grand Prix,3/1/1980,,http://en.wikipedia.org/wiki/1980_South_African_Grand_Prix,Midrand,South Africa,0,66,73,55
514,1979,3,30,South African Grand Prix,3/3/1979,,http://en.wikipedia.org/wiki/1979_South_African_Grand_Prix,Midrand,South Africa,1.14,63,69,0
529,1978,3,30,South African Grand Prix,3/4/1978,,http://en.wikipedia.org/wiki/1978_South_African_Grand_Prix,Midrand,South Africa,0,65,72,0
545,1977,3,30,South African Grand Prix,3/5/1977,,http://en.wikipedia.org/wiki/1977_South_African_Grand_Prix,Midrand,South Africa,0,62,68,0
561,1976,2,30,South African Grand Prix,3/6/1976,,http://en.wikipedia.org/wiki/1976_South_African_Grand_Prix,Midrand,South Africa,0,62,73,0
578,1975,3,30,South African Grand Prix,3/1/1975,,http://en.wikipedia.org/wiki/1975_South_African_Grand_Prix,Midrand,South Africa,0,62,73,0
592,1974,3,30,South African Grand Prix,3/30/1974,,http://en.wikipedia.org/wiki/1974_South_African_Grand_Prix,Midrand,South Africa,0,60,66,0
607,1973,3,30,South African Grand Prix,3/3/1973,,http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix,Midrand,South Africa,0,0,77,0
621,1972,2,30,South African Grand Prix,3/4/1972,,http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix,Midrand,South Africa,0,0,77,0
632,1971,1,30,South African Grand Prix,3/6/1971,,http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix,Midrand,South Africa,0,0,77,0
643,1970,1,30,South African Grand Prix,3/7/1970,,http://en.wikipedia.org/wiki/1970_South_African_Grand_Prix,Midrand,South Africa,0,0,77,0
656,1969,1,30,South African Grand Prix,3/1/1969,,http://en.wikipedia.org/wiki/1969_South_African_Grand_Prix,Midrand,South Africa,0,0,77,0
667,1968,1,30,South African Grand Prix,1/1/1968,,http://en.wikipedia.org/wiki/1968_South_African_Grand_Prix,Midrand,South Africa,0,0,75,0
679,1967,1,30,South African Grand Prix,1/2/1967,,http://en.wikipedia.org/wiki/1967_South_African_Grand_Prix,Midrand,South Africa,0,0,75,0
579,1975,4,49,Spanish Grand Prix,4/27/1975,,http://en.wikipedia.org/wiki/1975_Spanish_Grand_Prix,Barcelona,Spain,0.04,57,68,48
608,1973,4,49,Spanish Grand Prix,4/29/1973,,http://en.wikipedia.org/wiki/1973_Spanish_Grand_Prix,Barcelona,Spain,0,59,64,55
633,1971,2,49,Spanish Grand Prix,4/18/1971,,http://en.wikipedia.org/wiki/1971_Spanish_Grand_Prix,Barcelona,Spain,0,58,65,50
657,1969,2,49,Spanish Grand Prix,5/4/1969,,http://en.wikipedia.org/wiki/1969_Spanish_Grand_Prix,Barcelona,Spain,0,60,65,55
807,1954,9,67,Spanish Grand Prix,10/24/1954,,http://en.wikipedia.org/wiki/1954_Spanish_Grand_Prix,Barcelona,Spain,0,67,76,57
832,1951,8,67,Spanish Grand Prix,10/28/1951,,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix,Barcelona,Spain,0,59,70,47
5,2009,5,4,Spanish Grand Prix,5/10/2009,12:00:00,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,Montmeló,Spain,0,65,69,60
21,2008,4,4,Spanish Grand Prix,4/27/2008,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,Montmeló,Spain,0,59,68,55
39,2007,4,4,Spanish Grand Prix,5/13/2007,12:00:00,http://en.wikipedia.org/wiki/2007_Spanish_Grand_Prix,Montmeló,Spain,0.09,67,72,60
58,2006,6,4,Spanish Grand Prix,5/14/2006,14:00:00,http://en.wikipedia.org/wiki/2006_Spanish_Grand_Prix,Montmeló,Spain,0,64,78,57
75,2005,5,4,Spanish Grand Prix,5/8/2005,14:00:00,http://en.wikipedia.org/wiki/2005_Spanish_Grand_Prix,Montmeló,Spain,0,63,69,54
94,2004,5,4,Spanish Grand Prix,5/9/2004,,http://en.wikipedia.org/wiki/2004_Spanish_Grand_Prix,Montmeló,Spain,0,59,66,47
112,2003,5,4,Spanish Grand Prix,5/4/2003,,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix,Montmeló,Spain,0,65,73,57
128,2002,5,4,Spanish Grand Prix,4/28/2002,,http://en.wikipedia.org/wiki/2002_Spanish_Grand_Prix,Montmeló,Spain,0,57,63,50
145,2001,5,4,Spanish Grand Prix,4/29/2001,,http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix,Montmeló,Spain,0,57,63,52
162,2000,5,4,Spanish Grand Prix,5/7/2000,,http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix,Montmeló,Spain,0,62,72,57
179,1999,5,4,Spanish Grand Prix,5/30/1999,,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix,Montmeló,Spain,0,68,74,65
195,1998,5,4,Spanish Grand Prix,5/10/1998,,http://en.wikipedia.org/wiki/1998_Spanish_Grand_Prix,Montmeló,Spain,0,65,73,55
212,1997,6,4,Spanish Grand Prix,5/25/1997,,http://en.wikipedia.org/wiki/1997_Spanish_Grand_Prix,Montmeló,Spain,0.02,69,74,65
230,1996,7,4,Spanish Grand Prix,6/2/1996,,http://en.wikipedia.org/wiki/1996_Spanish_Grand_Prix,Montmeló,Spain,1.53,62,67,58
243,1995,4,4,Spanish Grand Prix,5/14/1995,,http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix,Montmeló,Spain,0,56,63,47
261,1994,5,4,Spanish Grand Prix,5/29/1994,,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,Montmeló,Spain,0,66,71,60
277,1993,5,4,Spanish Grand Prix,5/9/1993,,http://en.wikipedia.org/wiki/1993_Spanish_Grand_Prix,Montmeló,Spain,0,63,68,53
292,1992,4,4,Spanish Grand Prix,5/3/1992,,http://en.wikipedia.org/wiki/1992_Spanish_Grand_Prix,Montmeló,Spain,0.22,53,57,48
318,1991,14,4,Spanish Grand Prix,9/29/1991,,http://en.wikipedia.org/wiki/1991_Spanish_Grand_Prix,Montmeló,Spain,0.06,60,66,55
341,2010,5,4,Spanish Grand Prix,5/9/2010,12:00:00,http://en.wikipedia.org/wiki/2010_Spanish_Grand_Prix,Montmeló,Spain,0.03,61,68,53
845,2011,5,4,Spanish Grand Prix,5/22/2011,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,Montmeló,Spain,0,69,80,58
864,2012,5,4,Spanish Grand Prix,5/13/2012,12:00:00,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix,Montmeló,Spain,0,68,74,65
884,2013,5,4,Spanish Grand Prix,5/12/2013,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,Montmeló,Spain,0,63,67,58
904,2014,5,4,Spanish Grand Prix,5/11/2014,12:00:00,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix,Montmeló,Spain,0,67,76,61
930,2015,5,4,Spanish Grand Prix,5/10/2015,12:00:00,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix,Montmeló,Spain,0,67,75,62
952,2016,5,4,Spanish Grand Prix,5/15/2016,12:00:00,https://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,Montmeló,Spain,0,65,73,59
973,2017,5,4,Spanish Grand Prix,5/14/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Montmeló,Spain,0,67,74,62
993,2018,5,4,Spanish Grand Prix,5/13/2018,12:00:00,http://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix,Montmeló,Spain,0,58,68,50
11,2009,11,12,European Grand Prix,8/23/2009,12:00:00,http://en.wikipedia.org/wiki/2009_European_Grand_Prix,Valencia,Spain,0,79,86,73
29,2008,12,12,European Grand Prix,8/24/2008,12:00:00,http://en.wikipedia.org/wiki/2008_European_Grand_Prix,Valencia,Spain,0,75,84,69
345,2010,9,12,European Grand Prix,6/27/2010,12:00:00,http://en.wikipedia.org/wiki/2010_European_Grand_Prix,Valencia,Spain,0,75,84,66
848,2011,8,12,European Grand Prix,6/26/2011,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,Valencia,Spain,0,76,86,68
867,2012,8,12,European Grand Prix,6/24/2012,12:00:00,http://en.wikipedia.org/wiki/2012_European_Grand_Prix,Valencia,Spain,0,76,84,67
489,1981,7,45,Spanish Grand Prix,6/21/1981,,http://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix,Madrid,Spain,0,78,90,62
516,1979,5,45,Spanish Grand Prix,4/29/1979,,http://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix,Madrid,Spain,0,55,62,43
533,1978,7,45,Spanish Grand Prix,6/4/1978,,http://en.wikipedia.org/wiki/1978_Spanish_Grand_Prix,Madrid,Spain,0,68,78,57
547,1977,5,45,Spanish Grand Prix,5/8/1977,,http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix,Madrid,Spain,0,65,74,45
563,1976,4,45,Spanish Grand Prix,5/2/1976,,http://en.wikipedia.org/wiki/1976_Spanish_Grand_Prix,Madrid,Spain,0,59,69,41
593,1974,4,45,Spanish Grand Prix,4/28/1974,,http://en.wikipedia.org/wiki/1974_Spanish_Grand_Prix,Madrid,Spain,0.24,51,56,41
622,1972,3,45,Spanish Grand Prix,5/1/1972,,http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix,Madrid,Spain,0.04,48,57,39
644,1970,2,45,Spanish Grand Prix,4/19/1970,,http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix,Madrid,Spain,0,55,63,47
668,1968,2,45,Spanish Grand Prix,5/12/1968,,http://en.wikipedia.org/wiki/1968_Spanish_Grand_Prix,Madrid,Spain,0,56,70,42
223,1997,17,26,European Grand Prix,10/26/1997,,http://en.wikipedia.org/wiki/1997_European_Grand_Prix,Jerez de la Frontera,Spain,0,66,77,56
270,1994,14,26,European Grand Prix,10/16/1994,,http://en.wikipedia.org/wiki/1994_European_Grand_Prix,Jerez de la Frontera,Spain,0,69,76,64
334,1990,14,26,Spanish Grand Prix,9/30/1990,,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,Jerez de la Frontera,Spain,0,78,86,0
369,1989,14,26,Spanish Grand Prix,10/1/1989,,http://en.wikipedia.org/wiki/1989_Spanish_Grand_Prix,Jerez de la Frontera,Spain,0,78,84,0
385,1988,14,26,Spanish Grand Prix,10/2/1988,,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,Jerez de la Frontera,Spain,0,75,88,62
400,1987,13,26,Spanish Grand Prix,9/27/1987,,http://en.wikipedia.org/wiki/1987_Spanish_Grand_Prix,Jerez de la Frontera,Spain,0,71,77,63
405,1986,2,26,Spanish Grand Prix,4/13/1986,,http://en.wikipedia.org/wiki/1986_Spanish_Grand_Prix,Jerez de la Frontera,Spain,0,53,65,33
534,1978,8,47,Swedish Grand Prix,6/17/1978,,http://en.wikipedia.org/wiki/1978_Swedish_Grand_Prix,Anderstorp,Sweden,0,56,62,50
550,1977,8,47,Swedish Grand Prix,6/19/1977,,http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix,Anderstorp,Sweden,0,66,71,61
566,1976,7,47,Swedish Grand Prix,6/13/1976,,http://en.wikipedia.org/wiki/1976_Swedish_Grand_Prix,Anderstorp,Sweden,0,59,61,56
582,1975,7,47,Swedish Grand Prix,6/8/1975,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,Anderstorp,Sweden,0,59,65,53
596,1974,7,47,Swedish Grand Prix,6/9/1974,,http://en.wikipedia.org/wiki/1974_Swedish_Grand_Prix,Anderstorp,Sweden,0,52,56,48
611,1973,7,47,Swedish Grand Prix,6/17/1973,,http://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix,Anderstorp,Sweden,0,57,65,49
805,1954,7,66,Swiss Grand Prix,8/22/1954,,http://en.wikipedia.org/wiki/1954_Swiss_Grand_Prix,Bern,Switzerland,1.46,57,60,54
815,1953,8,66,Swiss Grand Prix,8/23/1953,,http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix,Bern,Switzerland,0,61,72,49
817,1952,1,66,Swiss Grand Prix,5/18/1952,,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix,Bern,Switzerland,0,58,73,42
825,1951,1,66,Swiss Grand Prix,5/27/1951,,http://en.wikipedia.org/wiki/1951_Swiss_Grand_Prix,Bern,Switzerland,0.65,54,59,49
836,1950,4,66,Swiss Grand Prix,6/4/1950,,http://en.wikipedia.org/wiki/1950_Swiss_Grand_Prix,Bern,Switzerland,0,68,84,51
7,2009,7,5,Turkish Grand Prix,6/7/2009,12:00:00,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,Istanbul,Turkey,0.53,71,79,66
22,2008,5,5,Turkish Grand Prix,5/11/2008,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,Istanbul,Turkey,0.15,60,66,0
47,2007,12,5,Turkish Grand Prix,8/26/2007,12:00:00,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix,Istanbul,Turkey,0,79,88,73
66,2006,14,5,Turkish Grand Prix,8/27/2006,15:00:00,http://en.wikipedia.org/wiki/2006_Turkish_Grand_Prix,Istanbul,Turkey,0,80,90,71
84,2005,14,5,Turkish Grand Prix,8/21/2005,15:00:00,http://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix,Istanbul,Turkey,0,79,88,71
343,2010,7,5,Turkish Grand Prix,5/30/2010,11:00:00,http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix,Istanbul,Turkey,0.03,71,79,0
844,2011,4,5,Turkish Grand Prix,5/8/2011,12:00:00,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,Istanbul,Turkey,0,58,66,52
17,2009,17,24,Abu Dhabi Grand Prix,11/1/2009,11:00:00,http://en.wikipedia.org/wiki/2009_Abu_Dhabi_Grand_Prix,Abu Dhabi,UAE,0,83,98,70
355,2010,19,24,Abu Dhabi Grand Prix,11/14/2010,13:00:00,http://en.wikipedia.org/wiki/2010_Abu_Dhabi_Grand_Prix,Abu Dhabi,UAE,0,79,87,71
858,2011,18,24,Abu Dhabi Grand Prix,11/13/2011,13:00:00,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix,Abu Dhabi,UAE,0,73,83,62
877,2012,18,24,Abu Dhabi Grand Prix,11/4/2012,13:00:00,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix,Abu Dhabi,UAE,0,81,92,71
897,2013,17,24,Abu Dhabi Grand Prix,11/3/2013,13:00:00,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix,Abu Dhabi,UAE,0,85,97,75
918,2014,19,24,Abu Dhabi Grand Prix,11/23/2014,13:00:00,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix,Abu Dhabi,UAE,0,75,87,64
945,2015,19,24,Abu Dhabi Grand Prix,11/29/2015,13:00:00,https://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,Abu Dhabi,UAE,0,76,83,68
968,2016,21,24,Abu Dhabi Grand Prix,11/27/2016,13:00:00,https://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix,Abu Dhabi,UAE,0,76,85,0
988,2017,20,24,Abu Dhabi Grand Prix,11/26/2017,13:00:00,https://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix,Abu Dhabi,UAE,0,75,80,0
1009,2018,21,24,Abu Dhabi Grand Prix,11/25/2018,13:00:00,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,Abu Dhabi,UAE,0,80,88,0
275,1993,3,31,European Grand Prix,4/11/1993,,http://en.wikipedia.org/wiki/1993_European_Grand_Prix,Castle Donington,UK,0.17,49,56,42
412,1986,9,38,British Grand Prix,7/13/1986,,http://en.wikipedia.org/wiki/1986_British_Grand_Prix,Kent,UK,0.02,65,78,52
433,1985,14,38,European Grand Prix,10/6/1985,,http://en.wikipedia.org/wiki/1985_European_Grand_Prix,Kent,UK,1.03,54,58,49
445,1984,10,38,British Grand Prix,7/22/1984,,http://en.wikipedia.org/wiki/1984_British_Grand_Prix,Kent,UK,0,63,74,52
465,1983,14,38,European Grand Prix,9/25/1983,,http://en.wikipedia.org/wiki/1983_European_Grand_Prix,Kent,UK,0,55,66,44
476,1982,10,38,British Grand Prix,7/18/1982,,http://en.wikipedia.org/wiki/1982_British_Grand_Prix,Kent,UK,0,64,74,54
505,1980,8,38,British Grand Prix,7/13/1980,,http://en.wikipedia.org/wiki/1980_British_Grand_Prix,Kent,UK,1.4,53,61,45
536,1978,10,38,British Grand Prix,7/16/1978,,http://en.wikipedia.org/wiki/1978_British_Grand_Prix,Kent,UK,0,61,72,50
568,1976,9,38,British Grand Prix,7/18/1976,,http://en.wikipedia.org/wiki/1976_British_Grand_Prix,Kent,UK,0,62,74,50
599,1974,10,38,British Grand Prix,7/20/1974,,http://en.wikipedia.org/wiki/1974_British_Grand_Prix,Kent,UK,0,69,76,61
626,1972,7,38,British Grand Prix,7/15/1972,,http://en.wikipedia.org/wiki/1972_British_Grand_Prix,Kent,UK,0,61,75,46
649,1970,7,38,British Grand Prix,7/18/1970,,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,Kent,UK,0.34,58,63,52
673,1968,7,38,British Grand Prix,7/20/1968,,http://en.wikipedia.org/wiki/1968_British_Grand_Prix,Kent,UK,0,0,73,0
693,1966,4,38,British Grand Prix,7/16/1966,,http://en.wikipedia.org/wiki/1966_British_Grand_Prix,Kent,UK,0.03,57,60,54
713,1964,5,38,British Grand Prix,7/11/1964,,http://en.wikipedia.org/wiki/1964_British_Grand_Prix,Kent,UK,0.26,61,71,51
733,1962,5,58,British Grand Prix,7/21/1962,,http://en.wikipedia.org/wiki/1962_British_Grand_Prix,Liverpool,UK,0.02,63,68,58
742,1961,5,58,British Grand Prix,7/15/1961,,http://en.wikipedia.org/wiki/1961_British_Grand_Prix,Liverpool,UK,0.27,56,61,50
760,1959,5,58,British Grand Prix,7/18/1959,,http://en.wikipedia.org/wiki/1959_British_Grand_Prix,Liverpool,UK,0,60,65,55
