raceId,driverId,constructorId,grid,position,positionOrder,laps,fastestLap,rank,fastestLapSpeed,familyStatus,CompletionStatus,year,circuitId,alt,isHistoric,trackType,total_lap_time,average_lap_time,minimum_lap_time,PRCP,TAVG,TMAX,TMIN,positionText_CompletionStatus_1,country_CompletionStatus_1,nationality_CompletionStatus_1,bundled_circuitId_CompletionStatus_1,binned_circuits_CompletionStatus_1,positionText_CompletionStatus_2,country_CompletionStatus_2,nationality_CompletionStatus_2,bundled_circuitId_CompletionStatus_2,binned_circuits_CompletionStatus_2
1025,826,5,19,12.0,12,53,52.0,9.0,214.325,4,1,2019,71,2,0,0,5681488,107197.88679245283,98228,0.0,79.0,94.0,65.0,0.03722084367245657,0.11363636363636363,0.17616580310880828,0.25073157754722003,0.21361058601134217,0.9627791563275434,0.8863636363636364,0.8238341968911918,0.74926842245278,0.7863894139886578
1025,830,9,9,4.0,4,53,47.0,5.0,217.18,4,1,2019,71,2,0,0,5633202,106286.83018867923,96937,0.0,79.0,94.0,65.0,0.0021598272138228943,0.11363636363636363,0.31690140845070425,0.25073157754722003,0.21361058601134217,0.9978401727861771,0.8863636363636364,0.6830985915492958,0.74926842245278,0.7863894139886578
1025,832,1,5,6.0,6,53,53.0,6.0,214.78,4,1,2019,71,2,0,0,5664881,106884.54716981133,98020,0.0,79.0,94.0,65.0,0.0021645021645021645,0.11363636363636363,0.23113964686998395,0.25073157754722003,0.21361058601134217,0.9978354978354979,0.8863636363636364,0.7688603531300161,0.74926842245278,0.7863894139886578
1025,840,211,14,11.0,11,53,53.0,15.0,213.493,4,1,2019,71,2,0,0,5679813,107166.28301886794,98611,0.0,79.0,94.0,65.0,0.04883720930232558,0.11363636363636363,0.2788104089219331,0.25073157754722003,0.21361058601134217,0.9511627906976744,0.8863636363636364,0.7211895910780669,0.74926842245278,0.7863894139886578
1025,841,51,12,15.0,15,53,51.0,16.0,213.30900000000003,4,1,2019,71,2,0,0,5692338,107402.60377358492,98696,0.0,79.0,94.0,65.0,0.0759493670886076,0.11363636363636363,0.31784107946026985,0.25073157754722003,0.21361058601134217,0.9240506329113924,0.8863636363636364,0.6821589205397302,0.74926842245278,0.7863894139886578
1025,842,5,16,14.0,14,53,51.0,14.0,213.50400000000002,4,1,2019,71,2,0,0,5689068,107340.90566037736,98606,0.0,79.0,94.0,65.0,0.04093567251461988,0.11363636363636363,0.2583941605839416,0.25073157754722003,0.21361058601134217,0.9590643274853801,0.8863636363636364,0.7416058394160584,0.74926842245278,0.7863894139886578
1025,844,6,1,3.0,3,53,52.0,2.0,218.86,4,1,2019,71,2,0,0,5624204,106117.05660377357,96193,0.0,79.0,94.0,65.0,0.0021598272138228943,0.11363636363636363,0.15625,0.25073157754722003,0.21361058601134217,0.9978401727861771,0.8863636363636364,0.84375,0.74926842245278,0.7863894139886578
1025,846,1,7,8.0,8,53,52.0,11.0,214.166,4,1,2019,71,2,0,0,5676741,107108.32075471699,98301,0.0,79.0,94.0,65.0,0.008714596949891068,0.11363636363636363,0.24083769633507854,0.25073157754722003,0.21361058601134217,0.9912854030501089,0.8863636363636364,0.7591623036649214,0.74926842245278,0.7863894139886578
1025,847,3,17,,17,27,18.0,18.0,206.998,6,0,2019,71,2,0,0,2938002,108814.88888888886,101705,0.0,79.0,94.0,65.0,0.9976325757575758,0.11363636363636363,0.24083769633507854,0.25073157754722003,0.21361058601134217,0.0023674242424242425,0.8863636363636364,0.7591623036649214,0.74926842245278,0.7863894139886578
1025,848,9,0,5.0,5,53,50.0,4.0,217.57299999999998,4,1,2019,71,2,0,0,5657340,106742.2641509434,96762,0.0,79.0,94.0,65.0,0.0021598272138228943,0.11363636363636363,0.07894736842105263,0.25073157754722003,0.21361058601134217,0.9978401727861771,0.8863636363636364,0.9210526315789473,0.74926842245278,0.7863894139886578
