grid,position,positionText,positionOrder,laps,milliseconds,fastestLap,rank,fastestLapSpeed,familyStatus,Completion Status,year,circuitId,country,alt,nationality
8,4,4,4,78,\N,\N,\N,\N,4,1,1968,30,South Africa,1460,New Zealander
9,5,5,5,78,\N,\N,\N,\N,4,1,1968,30,South Africa,1460,New Zealander
12,6,6,6,26,\N,\N,\N,\N,4,1,1968,13,Belgium,401,Belgian
6,4,4,4,88,\N,\N,\N,\N,4,1,1968,39,Netherlands,6,Belgian
17,4,4,4,58,\N,\N,\N,\N,4,1,1968,53,France,81,British
4,5,5,5,58,\N,\N,\N,\N,4,1,1968,53,France,81,New Zealander
9,5,5,5,78,\N,\N,\N,\N,4,1,1968,38,UK,145,British
7,6,6,6,78,\N,\N,\N,\N,4,1,1968,38,UK,145,British
18,5,5,5,66,\N,\N,\N,\N,4,1,1968,14,Italy,162,French
12,3,3,3,88,\N,\N,\N,\N,4,1,1968,52,Canada,214,Mexican
17,8,8,8,63,\N,\N,\N,\N,4,1,1968,32,Mexico,2227,British
2,4,4,4,78,\N,\N,\N,\N,4,1,1967,30,South Africa,1460,New Zealander
10,5,5,5,78,\N,\N,\N,\N,4,1,1967,30,South Africa,1460,British
14,3,3,3,98,\N,\N,\N,\N,4,1,1967,6,Monaco,7,New Zealander
13,7,7,7,88,\N,\N,\N,\N,4,1,1967,39,Netherlands,6,British
17,8,8,8,26,\N,\N,\N,\N,4,1,1967,13,Belgium,401,British
7,6,6,6,78,\N,\N,\N,\N,4,1,1967,9,UK,153,British
15,9,9,9,13,\N,\N,\N,\N,4,1,1967,20,Germany,578,British
22,10,10,10,13,\N,\N,\N,\N,4,1,1967,20,Germany,578,British
10,11,11,11,13,\N,\N,\N,\N,4,1,1967,20,Germany,578,Mexican
2,4,4,4,88,\N,\N,\N,\N,4,1,1967,48,Canada,332,British
15,6,6,6,66,\N,\N,\N,\N,4,1,1967,14,Italy,162,Belgian
12,4,4,4,106,\N,\N,\N,\N,4,1,1967,46,USA,485,Swiss
11,5,5,5,63,\N,\N,\N,\N,4,1,1967,32,Mexico,2227,British
13,6,6,6,63,\N,\N,\N,\N,4,1,1967,32,Mexico,2227,Mexican
14,7,7,7,63,\N,\N,\N,\N,4,1,1967,32,Mexico,2227,French
16,8,8,8,63,\N,\N,\N,\N,4,1,1967,32,Mexico,2227,British
4,4,4,4,26,\N,\N,\N,\N,4,1,1966,13,Belgium,401,Australian
9,3,3,3,46,\N,\N,\N,\N,4,1,1966,55,France,88,New Zealander
5,4,4,4,46,\N,\N,\N,\N,4,1,1966,55,France,88,Austrian
13,6,6,6,78,\N,\N,\N,\N,4,1,1966,38,UK,145,New Zealander
12,7,7,7,78,\N,\N,\N,\N,4,1,1966,38,UK,145,British
3,3,3,3,88,\N,\N,\N,\N,4,1,1966,39,Netherlands,6,British
8,4,4,4,88,\N,\N,\N,\N,4,1,1966,39,Netherlands,6,British
15,6,6,6,66,\N,\N,\N,\N,4,1,1966,14,Italy,162,British
12,6,6,6,63,\N,\N,\N,\N,4,1,1966,32,Mexico,2227,Swedish
11,6,6,6,83,\N,\N,\N,\N,4,1,1965,56,South Africa,15,British
14,7,7,7,83,\N,\N,\N,\N,4,1,1965,56,South Africa,15,Swiss
7,5,5,5,98,\N,\N,\N,\N,4,1,1965,6,Monaco,7,New Zealander
10,6,6,6,98,\N,\N,\N,\N,4,1,1965,6,Monaco,7,Swiss
15,9,9,9,30,\N,\N,\N,\N,4,1,1965,13,Belgium,401,Italian
5,10,10,10,30,\N,\N,\N,\N,4,1,1965,13,Belgium,401,American
13,8,8,8,78,\N,\N,\N,\N,4,1,1965,9,UK,153,Australian
18,9,9,9,78,\N,\N,\N,\N,4,1,1965,9,UK,153,Swiss
13,10,10,10,78,\N,\N,\N,\N,4,1,1965,39,Netherlands,6,British
14,7,7,7,74,\N,\N,\N,\N,4,1,1965,14,Italy,162,Swedish
7,8,8,8,74,\N,\N,\N,\N,4,1,1965,14,Italy,162,Austrian
18,9,9,9,74,\N,\N,\N,\N,4,1,1965,14,Italy,162,British
13,6,6,6,108,\N,\N,\N,\N,4,1,1965,46,USA,485,Austrian
3,7,7,7,108,\N,\N,\N,\N,4,1,1965,46,USA,485,American
11,6,6,6,78,\N,\N,\N,\N,4,1,1964,39,Netherlands,6,British
5,7,7,7,78,\N,\N,\N,\N,4,1,1964,39,Netherlands,6,New Zealander
8,9,9,9,55,\N,\N,\N,\N,4,1,1964,53,France,81,Italian
8,5,5,5,78,\N,\N,\N,\N,4,1,1964,38,UK,145,Italian
15,6,6,6,78,\N,\N,\N,\N,4,1,1964,38,UK,145,American
7,7,7,7,78,\N,\N,\N,\N,4,1,1964,38,UK,145,British
14,10,10,10,63,\N,\N,\N,\N,4,1,1964,32,Mexico,2227,Mexican
6,11,11,11,63,\N,\N,\N,\N,4,1,1964,32,Mexico,2227,British
10,5,5,5,98,\N,\N,\N,\N,4,1,1963,6,Monaco,7,South African
9,6,6,6,98,\N,\N,\N,\N,4,1,1963,6,Monaco,7,British
13,5,5,5,30,\N,\N,\N,\N,4,1,1963,13,Belgium,401,Swedish
18,6,6,6,30,\N,\N,\N,\N,4,1,1963,13,Belgium,401,Dutch
11,6,6,6,78,\N,\N,\N,\N,4,1,1963,39,Netherlands,6,Italian
17,7,7,7,51,\N,\N,\N,\N,4,1,1963,55,France,88,New Zealander
13,6,6,6,80,\N,\N,\N,\N,4,1,1963,9,UK,153,American
14,7,7,7,80,\N,\N,\N,\N,4,1,1963,9,UK,153,New Zealander
7,5,5,5,84,\N,\N,\N,\N,4,1,1963,14,Italy,162,Australian
13,6,6,6,84,\N,\N,\N,\N,4,1,1963,14,Italy,162,South African
11,7,7,7,84,\N,\N,\N,\N,4,1,1963,14,Italy,162,Swedish
17,8,8,8,84,\N,\N,\N,\N,4,1,1963,14,Italy,162,American
5,4,4,4,108,\N,\N,\N,\N,4,1,1963,46,USA,485,Australian
15,5,5,5,78,\N,\N,\N,\N,4,1,1962,39,Netherlands,6,South African
15,6,6,6,30,\N,\N,\N,\N,4,1,1962,13,Belgium,401,Australian
13,7,7,7,30,\N,\N,\N,\N,4,1,1962,13,Belgium,401,Dutch
16,8,8,8,30,\N,\N,\N,\N,4,1,1962,13,Belgium,401,French
10,3,3,3,52,\N,\N,\N,\N,4,1,1962,53,France,81,American
6,9,9,9,73,\N,\N,\N,\N,4,1,1962,58,UK,20,American
17,8,8,8,84,\N,\N,\N,\N,4,1,1962,14,Italy,162,Italian
14,9,9,9,84,\N,\N,\N,\N,4,1,1962,14,Italy,162,Italian
11,5,5,5,98,\N,\N,\N,\N,4,1,1961,6,Monaco,7,American
12,11,11,11,73,\N,\N,\N,\N,4,1,1961,39,Netherlands,6,Swedish
14,12,12,12,73,\N,\N,\N,\N,4,1,1961,39,Netherlands,6,New Zealander
16,13,13,13,73,\N,\N,\N,\N,4,1,1961,39,Netherlands,6,British
14,11,11,11,28,\N,\N,\N,\N,4,1,1961,13,Belgium,401,Dutch
1,9,9,9,50,\N,\N,\N,\N,4,1,1961,55,France,88,American
6,9,9,9,73,\N,\N,\N,\N,4,1,1961,58,UK,20,British
20,15,15,15,13,\N,\N,\N,\N,4,1,1961,20,Germany,578,British
25,16,16,16,13,\N,\N,\N,\N,4,1,1961,20,Germany,578,British
15,7,7,7,41,\N,\N,\N,\N,4,1,1961,14,Italy,162,Dutch
21,8,8,8,41,\N,\N,\N,\N,4,1,1961,14,Italy,162,Italian
22,9,9,9,41,\N,\N,\N,\N,4,1,1961,14,Italy,162,French
10,6,6,6,98,\N,\N,\N,\N,4,1,1961,46,USA,485,Swedish
10,5,5,5,34,\N,\N,\N,\N,4,1,1960,13,Belgium,401,British
7,6,6,6,75,\N,\N,\N,\N,4,1,1960,9,UK,153,German
10,7,7,7,75,\N,\N,\N,\N,4,1,1960,9,UK,153,American
4,4,4,4,48,\N,\N,\N,\N,4,1,1960,14,Italy,162,Italian
6,5,5,5,48,\N,\N,\N,\N,4,1,1960,14,Italy,162,German
15,8,8,8,73,\N,\N,\N,\N,4,1,1960,60,USA,470,British
6,3,3,3,98,\N,\N,\N,\N,4,1,1959,6,Monaco,7,French
12,6,6,6,73,\N,\N,\N,\N,4,1,1959,39,Netherlands,6,American
5,7,7,7,73,\N,\N,\N,\N,4,1,1959,39,Netherlands,6,British
11,8,8,8,73,\N,\N,\N,\N,4,1,1959,39,Netherlands,6,French
5,7,7,7,73,\N,\N,\N,\N,4,1,1959,58,UK,20,American
7,5,5,5,58,\N,\N,\N,\N,4,1,1959,61,Germany,53,Swedish
4,4,4,4,60,\N,\N,\N,\N,4,1,1959,62,Portugal,158,French
7,7,7,7,70,\N,\N,\N,\N,4,1,1959,14,Italy,162,American
11,8,8,8,70,\N,\N,\N,\N,4,1,1959,14,Italy,162,Swedish
13,9,9,9,70,\N,\N,\N,\N,4,1,1959,14,Italy,162,French
19,10,10,10,70,\N,\N,\N,\N,4,1,1959,14,Italy,162,American
4,5,5,5,78,\N,\N,\N,\N,4,1,1958,25,Argentina,8,French
11,6,6,6,73,\N,\N,\N,\N,4,1,1958,39,Netherlands,6,British
12,7,7,7,73,\N,\N,\N,\N,4,1,1958,39,Netherlands,6,Italian
5,8,8,8,73,\N,\N,\N,\N,4,1,1958,39,Netherlands,6,Australian
14,9,9,9,22,\N,\N,\N,\N,4,1,1958,13,Belgium,401,Swedish
19,10,10,10,22,\N,\N,\N,\N,4,1,1958,13,Belgium,401,Italian
16,8,8,8,48,\N,\N,\N,\N,4,1,1958,55,France,88,Swedish
12,8,8,8,73,\N,\N,\N,\N,4,1,1958,9,UK,153,French
24,10,10,10,13,\N,\N,\N,\N,4,1,1958,20,Germany,578,British
16,11,11,11,13,\N,\N,\N,\N,4,1,1958,20,Germany,578,British
8,7,7,7,48,\N,\N,\N,\N,4,1,1958,59,Portugal,28,Australian
9,8,8,8,48,\N,\N,\N,\N,4,1,1958,59,Portugal,28,French
14,7,7,7,51,\N,\N,\N,\N,4,1,1958,64,Morocco,19,British
9,4,4,4,98,\N,\N,\N,\N,4,1,1957,25,Argentina,8,American
10,5,5,5,98,\N,\N,\N,\N,4,1,1957,25,Argentina,8,Spanish
11,6,6,6,98,\N,\N,\N,\N,4,1,1957,25,Argentina,8,Italian
10,3,3,3,103,\N,\N,\N,\N,4,1,1957,6,Monaco,7,American
9,4,4,4,88,\N,\N,\N,\N,4,1,1957,58,UK,20,French
17,13,13,13,20,\N,\N,\N,\N,4,1,1957,20,Germany,578,British
20,14,14,14,20,\N,\N,\N,\N,4,1,1957,20,Germany,578,Dutch
8,3,3,3,85,\N,\N,\N,\N,4,1,1957,14,Italy,162,German
8,3,3,3,96,\N,\N,\N,\N,4,1,1956,25,Argentina,8,British
11,5,5,5,34,\N,\N,\N,\N,4,1,1956,13,Belgium,401,Italian
13,5,5,5,59,\N,\N,\N,\N,4,1,1956,55,France,88,Italian
13,3,3,3,99,\N,\N,\N,\N,4,1,1956,9,UK,153,French
16,4,4,4,20,\N,\N,\N,\N,4,1,1956,20,Germany,578,Spanish
5,3,3,3,94,\N,\N,\N,\N,4,1,1955,25,Argentina,8,Italian
10,4,4,4,94,\N,\N,\N,\N,4,1,1955,25,Argentina,8,German
7,7,7,7,34,\N,\N,\N,\N,4,1,1955,13,Belgium,401,Italian
7,7,7,7,48,\N,\N,\N,\N,4,1,1955,14,Italy,162,Argentine
15,5,5,5,85,\N,\N,\N,\N,4,1,1954,25,Argentina,8,French
11,7,7,7,34,\N,\N,\N,\N,4,1,1954,13,Belgium,401,Italian
12,9,9,9,20,\N,\N,\N,\N,4,1,1954,20,Germany,578,French
9,10,10,10,20,\N,\N,\N,\N,4,1,1954,20,Germany,578,French
12,4,4,4,64,\N,\N,\N,\N,4,1,1954,66,Switzerland,551,Argentine
9,5,5,5,64,\N,\N,\N,\N,4,1,1954,66,Switzerland,551,Italian
8,6,6,6,64,\N,\N,\N,\N,4,1,1954,66,Switzerland,551,British
13,3,3,3,78,\N,\N,\N,\N,4,1,1954,14,Italy,162,Italian
7,5,5,5,88,\N,\N,\N,\N,4,1,1953,39,Netherlands,6,Swiss
9,7,7,7,58,\N,\N,\N,\N,4,1,1953,55,France,88,Swiss
5,3,3,3,88,\N,\N,\N,\N,4,1,1953,9,UK,153,Italian
2,4,4,4,88,\N,\N,\N,\N,4,1,1953,9,UK,153,Argentine
20,11,11,11,16,\N,\N,\N,\N,4,1,1953,20,Germany,578,British
28,12,12,12,16,\N,\N,\N,\N,4,1,1953,20,Germany,578,German
16,13,13,13,16,\N,\N,\N,\N,4,1,1953,20,Germany,578,British
26,14,14,14,16,\N,\N,\N,\N,4,1,1953,20,Germany,578,East German
13,4,4,4,60,\N,\N,\N,\N,4,1,1952,66,Switzerland,551,British
8,5,5,5,34,\N,\N,\N,\N,4,1,1952,13,Belgium,401,Belgian
9,6,6,6,34,\N,\N,\N,\N,4,1,1952,13,Belgium,401,British
3,3,3,3,75,\N,\N,\N,\N,4,1,1952,53,France,81,Italian
7,3,3,3,83,\N,\N,\N,\N,4,1,1952,9,UK,153,British
8,4,4,4,83,\N,\N,\N,\N,4,1,1952,9,UK,153,British
17,6,6,6,16,\N,\N,\N,\N,4,1,1952,20,Germany,578,Belgian
12,7,7,7,16,\N,\N,\N,\N,4,1,1952,20,Germany,578,German
15,8,8,8,16,\N,\N,\N,\N,4,1,1952,20,Germany,578,German
3,4,4,4,88,\N,\N,\N,\N,4,1,1952,39,Netherlands,6,British
5,5,5,5,40,\N,\N,\N,\N,4,1,1951,66,Switzerland,551,Swiss
7,6,6,6,40,\N,\N,\N,\N,4,1,1951,66,Switzerland,551,Italian
19,7,7,7,40,\N,\N,\N,\N,4,1,1951,66,Switzerland,551,Monegasque
14,8,8,8,40,\N,\N,\N,\N,4,1,1951,66,Switzerland,551,British
7,4,4,4,34,\N,\N,\N,\N,4,1,1951,13,Belgium,401,French
8,5,5,5,34,\N,\N,\N,\N,4,1,1951,13,Belgium,401,French
5,3,3,3,88,\N,\N,\N,\N,4,1,1951,9,UK,153,Italian
19,9,9,9,18,\N,\N,\N,\N,4,1,1951,20,Germany,578,French
22,10,10,10,18,\N,\N,\N,\N,4,1,1951,20,Germany,578,American
6,5,5,5,78,\N,\N,\N,\N,4,1,1951,14,Italy,162,Italian
1,4,4,4,68,\N,\N,\N,\N,4,1,1951,67,Spain,85,Italian
8,5,5,5,68,\N,\N,\N,\N,4,1,1951,67,Spain,85,Italian
6,4,4,4,68,\N,\N,\N,\N,4,1,1950,9,UK,153,French
9,5,5,5,68,\N,\N,\N,\N,4,1,1950,9,UK,153,French
8,3,3,3,98,\N,\N,\N,\N,4,1,1950,6,Monaco,7,Monegasque
9,5,5,5,136,\N,\N,\N,\N,4,1,1950,19,USA,223,American
23,6,6,6,136,\N,\N,\N,\N,4,1,1950,19,USA,223,American
8,4,4,4,40,\N,\N,\N,\N,4,1,1950,66,Switzerland,551,Thai
12,5,5,5,40,\N,\N,\N,\N,4,1,1950,66,Switzerland,551,Italian
11,6,6,6,40,\N,\N,\N,\N,4,1,1950,66,Switzerland,551,Swiss
4,6,6,6,33,\N,\N,\N,\N,4,1,1950,13,Belgium,401,Italian
10,7,7,7,33,\N,\N,\N,\N,4,1,1950,13,Belgium,401,French
9,5,5,5,136,\N,\N,\N,\N,4,1,1950,19,USA,223,American
13,3,3,3,78,\N,\N,\N,\N,4,1,1954,14,Italy,162,Argentine
5,3,3,3,94,\N,\N,\N,\N,4,1,1955,25,Argentina,8,French
5,3,3,3,94,\N,\N,\N,\N,4,1,1955,25,Argentina,8,Italian
10,4,4,4,94,\N,\N,\N,\N,4,1,1955,25,Argentina,8,German
10,4,4,4,94,\N,\N,\N,\N,4,1,1955,25,Argentina,8,British
13,5,5,5,59,\N,\N,\N,\N,4,1,1956,55,France,88,British
10,5,5,5,98,\N,\N,\N,\N,4,1,1957,25,Argentina,8,Argentine
11,6,6,6,98,\N,\N,\N,\N,4,1,1957,25,Argentina,8,British
11,6,6,6,98,\N,\N,\N,\N,4,1,1957,25,Argentina,8,German
9,4,4,4,88,\N,\N,\N,\N,4,1,1957,58,UK,20,British
11,6,6,6,83,\N,\N,\N,\N,4,1,1963,56,South Africa,15,Swedish
21,15,15,15,47,\N,47,17,184.810,4,1,2010,3,Bahrain,7,Finnish
19,13,13,13,56,\N,52,14,203.878,4,1,2010,1,Australia,10,Finnish
23,16,16,16,54,\N,16,17,181.337,4,1,2010,17,China,5,Brazilian
13,16,16,16,64,\N,63,17,192.924,4,1,2010,4,Spain,109,German
19,16,16,16,68,\N,65,18,194.653,4,1,2010,7,Canada,13,Finnish
14,17,17,17,68,\N,58,12,197.596,4,1,2010,7,Canada,13,Russian
23,18,18,18,55,\N,51,22,187.905,4,1,2010,12,Spain,4,Indian
22,19,19,19,55,\N,48,19,190.662,4,1,2010,12,Spain,4,German
24,20,20,20,55,\N,55,21,189.536,4,1,2010,12,Spain,4,Brazilian
19,18,18,18,50,\N,49,19,219.961,4,1,2010,9,UK,153,German
23,19,19,19,50,\N,40,23,214.656,4,1,2010,9,UK,153,Indian
24,20,20,20,50,\N,50,22,215.723,4,1,2010,9,UK,153,Japanese
21,16,16,16,65,\N,64,7,214.977,4,1,2010,10,Germany,103,Italian
19,17,17,17,65,\N,65,10,214.722,4,1,2010,10,Germany,103,German
19,20,20,20,42,\N,31,20,218.336,4,1,2010,13,Belgium,401,Japanese
24,17,17,17,51,\N,50,17,237.620,4,1,2010,14,Italy,162,German
18,18,18,18,51,\N,50,18,237.466,4,1,2010,14,Italy,162,Finnish
23,19,19,19,51,\N,45,20,234.653,4,1,2010,14,Italy,162,Japanese
20,15,15,15,59,\N,55,17,162.317,4,1,2010,15,Singapore,18,Brazilian
19,13,13,13,51,\N,28,15,209.660,4,1,2010,22,Japan,45,Italian
22,14,14,14,51,\N,51,17,209.443,4,1,2010,22,Japan,45,German
23,15,15,15,51,\N,49,18,208.366,4,1,2010,22,Japan,45,Brazilian
24,14,14,14,53,\N,30,20,169.452,4,1,2010,35,Korea,0,Brazilian
23,15,15,15,53,\N,36,19,170.851,4,1,2010,35,Korea,0,Japanese
20,18,18,18,69,\N,69,20,201.039,4,1,2010,18,Brazil,785,Finnish
18,19,19,19,69,\N,69,21,200.636,4,1,2010,18,Brazil,785,Italian
17,20,20,20,69,\N,66,23,199.657,4,1,2010,18,Brazil,785,German
24,21,21,21,69,\N,66,24,199.565,4,1,2010,18,Brazil,785,Brazilian
22,18,18,18,53,\N,50,19,188.402,4,1,2010,24,UAE,3,Brazilian
23,19,19,19,53,\N,52,20,188.173,4,1,2010,24,UAE,3,Brazilian
24,20,20,20,53,\N,44,21,187.483,4,1,2010,24,UAE,3,Austrian
20,13,13,13,56,\N,52,16,206.275,4,1,2011,1,Australia,10,Italian
21,16,16,16,54,\N,50,20,189.401,4,1,2011,2,Malaysia,18,German
21,20,20,20,54,\N,45,22,187.237,4,1,2011,17,China,5,Belgian
22,21,21,21,54,\N,54,21,187.999,4,1,2011,17,China,5,German
23,22,22,22,54,\N,52,20,189.812,4,1,2011,17,China,5,Italian
24,23,23,23,54,\N,41,24,184.986,4,1,2011,17,China,5,Indian
18,19,19,19,56,\N,55,19,207.312,4,1,2011,5,Turkey,130,Finnish
23,20,20,20,56,\N,55,23,202.343,4,1,2011,5,Turkey,130,Belgian
13,16,16,16,64,\N,52,12,188.013,4,1,2011,4,Spain,109,Spanish
