Track,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-06,0,",,E",,,64,"H,,S",72,",,E",60,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-07,0.01,",,E",,,64,"H,,S",71,",,E",59,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-08,0,",,E",,,66,"H,,S",79,",,E",54,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-09,0.13,",,E",,,67,"H,,S",75,",,E",59,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-10,0,",,E",,,70,"H,,S",79,",,E",60,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-11,0,",,E",,,71,"H,,S",81,",,E",62,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-12,0,",,E",,,72,"H,,S",80,",,E",64,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-13,0,",,E",,,68,"H,,S",75,",,E",61,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-14,0,",,E",,,66,"H,,S",74,",,E",59,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-15,0.01,",,E",,,65,"H,,S",73,",,E",56,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-16,0,",,E",,,68,"H,,S",76,",,E",58,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-17,0.05,",,E",,,69,"H,,S",75,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-18,0,",,E",,,71,"H,,S",83,",,E",62,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-19,0,",,E",,,73,"H,,S",88,",,E",60,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-20,0,",,E",,,78,"H,,S",93,",,E",62,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-21,0,",,E",,,78,"H,,S",89,",,E",67,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-22,0,",,E",,,77,"H,,S",87,",,E",66,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-23,0,",,E",,,77,"H,,S",89,",,E",66,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-24,0,",,E",,,80,"H,,S",92,",,E",69,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-25,0,",,E",,,80,"H,,S",90,",,E",70,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-26,0,",,E",,,80,"H,,S",93,",,E",67,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-27,0,",,E",,,83,"H,,S",91,",,E",76,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-28,0,",,E",,,81,"H,,S",94,",,E",66,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-29,0,",,E",,,81,"H,,S",90,",,E",71,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-06-30,0,",,E",,,80,"H,,S",92,",,E",68,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-01,0,",,E",,,79,"H,,S",87,",,E",71,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-02,0,",,E",,,79,"H,,S",87,",,E",71,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-03,0,",,E",,,77,"H,,S",83,",,E",75,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-04,0,",,E",,,73,"H,,S",86,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-05,0,",,E",,,78,"H,,S",91,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-06,0.03,",,E",,,76,"H,,S",84,",,E",68,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-07,0,",,E",,,75,"H,,S",84,",,E",65,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-08,0,",,E",,,74,"H,,S",84,",,E",64,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-09,0,",,E",,,76,"H,,S",88,",,E",65,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-10,0,",,E",,,76,"H,,S",89,",,E",64,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-11,0,",,E",,,76,"H,,S",85,",,E",69,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-12,0.02,",,E",,,76,"H,,S",89,",,E",68,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-13,0,",,E",,,72,"H,,S",81,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-14,0,",,E",,,70,"H,,S",78,",,E",62,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-15,0,",,E",,,75,"H,,S",87,",,E",60,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-16,0,",,E",,,73,"H,,S",83,",,E",62,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-17,0,",,E",,,77,"H,,S",87,",,E",65,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-18,0,",,E",,,78,"H,,S",86,",,E",69,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-19,0,",,E",,,76,"H,,S",87,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-20,0.07,",,E",,,77,"H,,S",85,",,E",70,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-21,0,",,E",,,72,"H,,S",80,",,E",67,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-22,0,",,E",,,73,"H,,S",85,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-23,0,",,E",,,73,"H,,S",86,",,E",60,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-24,0.06,",,E",,,74,"H,,S",84,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-25,0,",,E",,,75,"H,,S",84,",,E",68,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-26,0,",,E",,,77,"H,,S",90,",,E",67,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-27,0,",,E",,,78,"H,,S",91,",,E",66,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-28,0,",,E",,,79,"H,,S",91,",,E",69,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-29,0,",,E",,,78,"H,,S",87,",,E",69,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-30,0,",,E",,,80,"H,,S",90,",,E",68,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-07-31,0,",,E",,,81,"H,,S",93,",,E",68,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-01,0,",,E",,,80,"H,,S",90,",,E",67,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-02,0,",,E",,,80,"H,,S",90,",,E",67,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-03,0,",,E",,,82,"H,,S",95,",,E",73,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-04,0,",,E",,,83,"H,,S",95,",,E",70,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-05,0,",,E",,,83,"H,,S",97,",,E",70,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-06,0,",,E",,,81,"H,,S",92,",,E",74,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-07,0,",,E",,,80,"H,,S",91,",,E",72,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-08,0,",,E",,,78,"H,,S",87,",,E",71,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-09,0,",,E",,,77,"H,,S",88,",,E",69,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-10,0,",,E",,,74,"H,,S",86,",,E",60,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-11,0.02,",,E",,,76,"H,,S",81,",,E",69,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-12,0.01,",,E",,,78,"H,,S",87,",,E",73,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-13,0,",,E",,,76,"H,,S",85,",,E",67,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-14,0,",,E",,,72,"H,,S",80,",,E",62,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-15,0,",,E",,,69,"H,,S",76,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-16,0,",,E",,,69,"H,,S",78,",,E",61,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-17,0,",,E",,,72,"H,,S",85,",,E",58,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-18,0,",,E",,,73,"H,,S",84,",,E",62,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-19,0,",,E",,,75,"H,,S",86,",,E",66,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-20,0,",,E",,,75,"H,,S",84,",,E",65,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-21,0,",,E",,,72,"H,,S",87,",,E",59,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-22,0.01,",,E",,,74,"H,,S",84,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-23,0,",,E",,,73,"H,,S",80,",,E",65,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-24,0,",,E",,,72,"H,,S",84,",,E",64,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-25,0,",,E",,,73,"H,,S",86,",,E",61,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-26,0,",,E",,,75,"H,,S",87,",,E",61,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-27,0,",,E",,,77,"H,,S",90,",,E",64,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-28,0,",,E",,,77,"H,,S",89,",,E",65,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-29,0,",,E",,,76,"H,,S",89,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-30,0,",,E",,,76,"H,,S",86,",,E",65,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-08-31,0,",,E",,,77,"H,,S",86,",,E",68,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-01,0,",,E",,,78,"H,,S",88,",,E",69,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-02,0.07,",,E",,,75,"H,,S",87,",,E",62,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-03,0.02,",,E",,,78,"H,,S",82,",,E",74,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-04,0,",,E",,,77,"H,,S",84,",,E",71,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-05,0,",,E",,,80,"H,,S",90,",,E",70,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-06,0,",,E",,,77,"H,,S",84,",,E",73,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-07,0,",,E",,,71,"H,,S",80,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-08,0,",,E",,,70,"H,,S",82,",,E",58,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-09,0,",,E",,,73,"H,,S",83,",,E",61,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-10,0,",,E",,,78,"H,,S",89,",,E",70,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-11,0.32,",,E",,,76,"H,,S",86,",,E",66,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-12,0,",,E",,,68,"H,,S",73,",,E",65,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-13,0,",,E",,,64,"H,,S",69,",,E",60,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-14,0,",,E",,,64,"H,,S",73,",,E",59,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-15,0,",,E",,,61,"H,,S",69,",,E",54,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-16,0,",,E",,,61,"H,,S",72,",,E",50,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-17,0,",,E",,,63,"H,,S",75,",,E",49,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-18,0.54,",,E",,,69,"H,,S",75,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-19,0,",,E",,,68,"H,,S",78,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-20,0,",,E",,,65,"H,,S",76,",,E",54,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-21,0,",,E",,,66,"H,,S",75,",,E",60,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-22,0,",,E",,,63,"H,,S",74,",,E",52,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-23,0.03,",,E",,,63,"H,,S",71,",,E",56,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-24,0,",,E",,,62,"H,,S",70,",,E",57,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-25,0.01,",,E",,,60,"H,,S",72,",,E",50,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-26,0.41,",,E",,,57,"H,,S",69,",,E",50,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-27,0,",,E",,,60,"H,,S",72,",,E",49,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-28,0,",,E",,,62,"H,,S",72,",,E",56,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-29,0.01,",,E",,,62,"H,,S",72,",,E",54,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-09-30,0,",,E",,,63,"H,,S",73,",,E",51,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-01,0,",,E",,,64,"H,,S",73,",,E",57,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-02,0.02,",,E",,,64,"H,,S",72,",,E",55,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-03,0,",,E",,,60,"H,,S",66,",,E",57,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-04,0,",,E",,,55,"H,,S",62,",,E",49,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-05,0,",,E",,,55,"H,,S",66,",,E",45,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-06,0,",,E",,,61,"H,,S",75,",,E",50,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-07,0.27,",,E",,,67,"H,,S",74,",,E",59,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-08,0.22,",,E",,,62,"H,,S",63,",,E",60,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-09,0.01,",,E",,,63,"H,,S",71,",,E",57,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-10,0,",,E",,,63,"H,,S",78,",,E",53,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-11,0,",,E",,,65,"H,,S",82,",,E",54,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-12,0,",,E",,,65,"H,,S",75,",,E",56,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-13,0,",,E",,,64,"H,,S",70,",,E",58,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-14,0,",,E",,,66,"H,,S",76,",,E",58,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-15,0.01,",,E",,,65,"H,,S",78,",,E",57,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-16,0,",,E",,,67,"H,,S",75,",,E",60,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-17,0,",,E",,,61,"H,,S",67,",,E",58,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-18,0,",,E",,,57,"H,,S",69,",,E",44,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-19,0,",,E",,,65,"H,,S",72,",,E",57,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-20,0.08,",,E",,,65,"H,,S",75,",,E",57,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-21,0.01,",,E",,,68,"H,,S",75,",,E",63,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-22,1.69,",,E",,,59,"H,,S",65,",,E",52,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-23,0,",,E",,,55,"H,,S",62,",,E",49,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-24,0,",,E",,,60,"H,,S",66,",,E",56,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-25,0,",,E",,,61,"H,,S",71,",,E",53,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-26,0.01,",,E",,,59,"H,,S",73,",,E",50,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-27,0.01,",,E",,,60,"H,,S",70,",,E",51,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-28,0.83,",,E",,,55,"H,,S",61,",,E",51,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-29,0.09,",,E",,,48,"H,,S",50,",,E",46,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-30,0,",,E",,,48,"H,,S",62,",,E",40,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-10-31,0.12,",,E",,,61,"H,,S",66,",,E",49,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-01,0,",,E",,,64,"H,,S",67,",,E",59,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-02,1.23,",,E",,,65,"H,,S",72,",,E",56,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-03,0.3,",,E",,,60,"H,,S",67,",,E",54,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-04,1.5,",,E",,,58,"H,,S",62,",,E",56,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-05,0.02,",,E",,,56,"H,,S",61,",,E",54,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-06,0.1,",,E",,,54,"H,,S",58,",,E",53,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-07,0,",,E",,,52,"H,,S",60,",,E",47,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-08,0,",,E",,,52,"H,,S",63,",,E",45,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-09,0,",,E",,,53,"H,,S",64,",,E",44,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-10,0,",,E",,,58,"H,,S",66,",,E",51,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-11,0.01,",,E",,,61,"H,,S",64,",,E",56,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-12,0.07,",,E",,,53,"H,,S",55,",,E",51,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-13,0,",,E",,,49,"H,,S",57,",,E",42,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-14,0,",,E",,,47,"H,,S",58,",,E",39,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-15,0,",,E",,,47,"H,,S",59,",,E",37,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-16,0,",,E",,,46,"H,,S",60,",,E",36,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-17,0,",,E",,,50,"H,,S",63,",,E",40,",,E"
Circuit de Monaco,FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2008-11-18,0,",,E",,,47,"H,,S",57,",,E",41,",,E"
