resultId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,familyStatus,Completion Status,year,circuitId,country,alt,isHistoric,trackType,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,nationality
8026,41,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,32,Mexico,2227,0,0,,,,,,,,,,German
8027,32,0,\N,F,39,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,32,Mexico,2227,0,0,,,,,,,,,,French
8058,18,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,33,USA,345,0,2,,,,,,,,,,Italian
8059,32,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,33,USA,345,0,2,,,,,,,,,,French
8060,33,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,33,USA,345,0,2,,,,,,,,,,Swiss
8061,17,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,33,USA,345,0,2,,,,,,,,,,Italian
8062,41,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,33,USA,345,0,2,,,,,,,,,,German
8063,39,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,33,USA,345,0,2,,,,,,,,,,German
8064,35,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,33,USA,345,0,2,,,,,,,,,,Japanese
8065,34,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,33,USA,345,0,2,,,,,,,,,,German
8066,37,0,\N,F,39,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,33,USA,345,0,2,,,,,,,,,,Belgian
8097,7,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,7,Canada,13,1,2,,,,,,,,,,British
8098,37,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,7,Canada,13,1,2,,,,,,,,,,Belgian
8099,33,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,7,Canada,13,1,2,,,,,,,,,,Swiss
8100,18,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,7,Canada,13,1,2,,,,,,,,,,Italian
8101,34,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,7,Canada,13,1,2,,,,,,,,,,German
8102,41,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,7,Canada,13,1,2,,,,,,,,,,German
8103,39,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,7,Canada,13,1,2,,,,,,,,,,German
8104,35,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,7,Canada,13,1,2,,,,,,,,,,Japanese
8105,32,0,\N,F,39,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,7,Canada,13,1,2,,,,,,,,,,French
8136,17,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,34,France,432,0,0,,,,,,,,,,Italian
8137,7,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,34,France,432,0,0,,,,,,,,,,British
8138,39,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,34,France,432,0,0,,,,,,,,,,German
8139,34,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,34,France,432,0,0,,,,,,,,,,German
8140,18,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,34,France,432,0,0,,,,,,,,,,Italian
8141,32,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,34,France,432,0,0,,,,,,,,,,French
8142,35,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,34,France,432,0,0,,,,,,,,,,Japanese
8143,33,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,34,France,432,0,0,,,,,,,,,,Swiss
8144,41,0,\N,F,39,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,34,France,432,0,0,,,,,,,,,,German
8175,36,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,9,UK,153,1,0,,,,,,,,,,Swedish
8176,21,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,9,UK,153,1,0,,,,,,,,,,Italian
8177,33,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,9,UK,153,1,0,,,,,,,,,,Swiss
8178,18,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,9,UK,153,1,0,,,,,,,,,,Italian
8179,41,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,9,UK,153,1,0,,,,,,,,,,French
8180,34,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,9,UK,153,1,0,,,,,,,,,,German
8181,32,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,9,UK,153,1,0,,,,,,,,,,French
8182,35,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,9,UK,153,1,0,,,,,,,,,,Japanese
8183,39,0,\N,F,39,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,9,UK,153,1,0,,,,,,,,,,German
8214,41,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,10,Germany,103,0,0,,,,,,,,,,French
8215,17,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,10,Germany,103,0,0,,,,,,,,,,Italian
8216,40,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,10,Germany,103,0,0,,,,,,,,,,Italian
8217,18,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,10,Germany,103,0,0,,,,,,,,,,Italian
8218,31,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,10,Germany,103,0,0,,,,,,,,,,Brazilian
8219,32,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,10,Germany,103,0,0,,,,,,,,,,French
8220,33,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,10,Germany,103,0,0,,,,,,,,,,Swiss
8221,35,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,10,Germany,103,0,0,,,,,,,,,,Japanese
8252,17,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,11,Hungary,264,0,0,,,,,,,,,,Italian
8253,30,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,11,Hungary,264,0,0,,,,,,,,,,French
8254,41,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,11,Hungary,264,0,0,,,,,,,,,,French
8255,34,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,11,Hungary,264,0,0,,,,,,,,,,German
8256,40,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,11,Hungary,264,0,0,,,,,,,,,,Italian
8257,31,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,11,Hungary,264,0,0,,,,,,,,,,Brazilian
8258,33,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,11,Hungary,264,0,0,,,,,,,,,,Swiss
8259,35,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,11,Hungary,264,0,0,,,,,,,,,,Japanese
8260,32,0,\N,F,39,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,11,Hungary,264,0,0,,,,,,,,,,French
8291,17,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,13,Belgium,401,1,0,,,,,,,,,,Italian
8292,18,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,13,Belgium,401,1,0,,,,,,,,,,Italian
8293,31,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,13,Belgium,401,1,0,,,,,,,,,,Brazilian
8294,40,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,13,Belgium,401,1,0,,,,,,,,,,Italian
8295,34,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,13,Belgium,401,1,0,,,,,,,,,,German
8296,35,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,13,Belgium,401,1,0,,,,,,,,,,Japanese
8297,41,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,13,Belgium,401,1,0,,,,,,,,,,French
8298,33,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,13,Belgium,401,1,0,,,,,,,,,,Swiss
8299,32,0,\N,F,39,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,13,Belgium,401,1,0,,,,,,,,,,Italian
8330,36,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,14,Italy,162,1,0,,,,,,,,,,Swedish
8331,40,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,14,Italy,162,1,0,,,,,,,,,,Italian
8332,31,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,14,Italy,162,1,0,,,,,,,,,,Brazilian
8333,18,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,14,Italy,162,1,0,,,,,,,,,,Italian
8334,34,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,14,Italy,162,1,0,,,,,,,,,,German
8335,35,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,14,Italy,162,1,0,,,,,,,,,,Japanese
8336,33,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,14,Italy,162,1,0,,,,,,,,,,Argentine
8337,41,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,14,Italy,162,1,0,,,,,,,,,,French
8338,32,0,\N,F,39,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,14,Italy,162,1,0,,,,,,,,,,Italian
8369,41,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,27,Portugal,130,0,0,,,,,,,,1.0,Yes,French
8370,37,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,27,Portugal,130,0,0,,,,,,,,1.0,Yes,Finnish
8371,18,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,27,Portugal,130,0,0,,,,,,,,1.0,Yes,Italian
8372,33,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,27,Portugal,130,0,0,,,,,,,,1.0,Yes,Argentine
8373,40,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,27,Portugal,130,0,0,,,,,,,,1.0,Yes,Italian
8374,17,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,27,Portugal,130,0,0,,,,,,,,1.0,Yes,Italian
8375,35,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,27,Portugal,130,0,0,,,,,,,,1.0,Yes,Japanese
8376,34,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,27,Portugal,130,0,0,,,,,,,,1.0,Yes,German
8377,32,0,\N,F,39,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,27,Portugal,130,0,0,,,,,,,,1.0,Yes,Italian
8407,40,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,26,Spain,37,0,0,,,,,,,,,,Italian
8408,36,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,26,Spain,37,0,0,,,,,,,,,,Swedish
8409,31,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,26,Spain,37,0,0,,,,,,,,,,Brazilian
8410,29,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,26,Spain,37,0,0,,,,,,,,,,Italian
8411,35,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,26,Spain,37,0,0,,,,,,,,,,Japanese
8412,41,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,26,Spain,37,0,0,,,,,,,,,,French
8413,34,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,26,Spain,37,0,0,,,,,,,,,,German
8414,33,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,26,Spain,37,0,0,,,,,,,,,,Argentine
8415,32,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,26,Spain,37,0,0,,,,,,,,,,Italian
8446,18,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,22,Japan,45,0,0,,,,,,,,,,Italian
8447,31,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,22,Japan,45,0,0,,,,,,,,,,Brazilian
8448,36,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,22,Japan,45,0,0,,,,,,,,,,Swedish
8449,35,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,22,Japan,45,0,0,,,,,,,,,,Japanese
8450,33,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,22,Japan,45,0,0,,,,,,,,,,Argentine
8451,37,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,22,Japan,45,0,0,,,,,,,,,,Finnish
8452,40,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,22,Japan,45,0,0,,,,,,,,,,Italian
8453,41,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,22,Japan,45,0,0,,,,,,,,,,French
8454,32,0,\N,F,39,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,22,Japan,45,0,0,,,,,,,,,,Italian
8485,36,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,29,Australia,58,0,2,,,,,,,,1.0,road,Swedish
8486,29,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,29,Australia,58,0,2,,,,,,,,1.0,road,Italian
8487,34,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,29,Australia,58,0,2,,,,,,,,1.0,road,German
8488,31,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,29,Australia,58,0,2,,,,,,,,1.0,road,Brazilian
8489,33,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,29,Australia,58,0,2,,,,,,,,1.0,road,Argentine
8490,35,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,29,Australia,58,0,2,,,,,,,,1.0,road,Japanese
8491,41,0,\N,F,37,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,29,Australia,58,0,2,,,,,,,,1.0,road,French
8492,40,0,\N,F,38,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,29,Australia,58,0,2,,,,,,,,1.0,road,Italian
8493,32,0,\N,F,39,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1989,29,Australia,58,0,2,,,,,,,,1.0,road,Italian
8524,36,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,36,Brazil,1126,0,0,,,,,,,,,,Italian
8647,36,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,7,Canada,13,1,2,,,,,,,,,,Italian
8708,31,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,34,France,432,0,0,,,,,,,,,,Italian
8740,31,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,9,UK,153,1,0,,,,,,,,,,Italian
8771,31,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,10,Germany,103,0,0,,,,,,,,,,Italian
8802,21,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,11,Hungary,264,0,0,,,,,,,,,,Italian
8833,32,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,13,Belgium,401,1,0,,,,,,,,,,Argentine
8864,32,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,14,Italy,162,1,0,,,,,,,,,,Argentine
8895,32,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,27,Portugal,130,0,0,,,,,,,,1.0,Yes,Argentine
8926,31,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,26,Spain,37,0,0,,,,,,,,,,Italian
8957,31,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,22,Japan,45,0,0,,,,,,,,,,Italian
8988,21,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,29,Australia,58,0,2,,,,,,,,1.0,road,Italian
10795,34,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1983,6,Monaco,7,1,2,,,,,,,,,,Venezuelan
10796,33,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1983,6,Monaco,7,1,2,,,,,,,,,,Colombian
11217,32,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1982,40,Belgium,36,0,0,,,,,,,,,,Italian
11218,19,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1982,40,Belgium,36,0,0,,,,,,,,,,Spanish
11245,36,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1982,6,Monaco,7,1,2,,,,,,,,,,Italian
11246,32,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1982,6,Monaco,7,1,2,,,,,,,,,,Italian
11247,18,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1982,6,Monaco,7,1,2,,,,,,,,,,Brazilian
11248,20,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1982,6,Monaco,7,1,2,,,,,,,,,,Brazilian
11249,19,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1982,6,Monaco,7,1,2,,,,,,,,,,Spanish
11338,19,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1982,39,Netherlands,6,0,0,,,,,,,,,,Spanish
12560,24,0,\N,F,25,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1979,6,Monaco,7,1,2,,,,,,,,,,Italian
12891,32,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,43,USA,12,0,2,,,,,,,,,,Finnish
12892,25,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,43,USA,12,0,2,,,,,,,,,,Mexican
12893,39,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,43,USA,12,0,2,,,,,,,,,,American
12894,24,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,43,USA,12,0,2,,,,,,,,,,Irish
12919,32,0,\N,F,25,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,6,Monaco,7,1,2,,,,,,,,,,Finnish
12920,24,0,\N,F,26,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,6,Monaco,7,1,2,,,,,,,,,,Irish
12921,31,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,6,Monaco,7,1,2,,,,,,,,,,French
12922,25,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,6,Monaco,7,1,2,,,,,,,,,,Mexican
12923,30,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,6,Monaco,7,1,2,,,,,,,,,,American
12924,37,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,6,Monaco,7,1,2,,,,,,,,,,Italian
12953,25,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,40,Belgium,36,0,0,,,,,,,,,,Mexican
12954,37,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,40,Belgium,36,0,0,,,,,,,,,,Italian
12983,32,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,45,Spain,609,0,0,,,,,,,,,,Finnish
13098,31,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,10,Germany,103,0,0,,,,,,,,,,French
13099,30,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,10,Germany,103,0,0,,,,,,,,,,American
13130,36,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,23,Austria,678,0,0,,,,,,,,0.0,race,German
13161,23,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,39,Netherlands,6,0,0,,,,,,,,,,Austrian
13162,39,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,39,Netherlands,6,0,0,,,,,,,,,,American
13163,36,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,39,Netherlands,6,0,0,,,,,,,,,,German
13192,23,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,14,Italy,162,1,0,,,,,,,,,,Austrian
13193,32,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,14,Italy,162,1,0,,,,,,,,,,Finnish
13194,36,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,14,Italy,162,1,0,,,,,,,,,,German
13195,38,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,14,Italy,162,1,0,,,,,,,,,,Italian
13249,36,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,7,Canada,13,1,2,,,,,,,,,,German
13250,9,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1978,7,Canada,13,1,2,,,,,,,,,,Dutch
13518,31,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1977,9,UK,153,1,0,,,,,,,,,,British
13519,33,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1977,9,UK,153,1,0,,,,,,,,,,British
13520,35,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1977,9,UK,153,1,0,,,,,,,,,,British
13521,44,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1977,9,UK,153,1,0,,,,,,,,,,British
13522,45,0,\N,F,35,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1977,9,UK,153,1,0,,,,,,,,,,Australian
13523,32,0,\N,F,36,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1977,9,UK,153,1,0,,,,,,,,,,Finnish
17009,24,0,\N,F,26,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1965,56,South Africa,15,0,0,,,,,,,,,,Rhodesian
17010,29,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1965,56,South Africa,15,0,0,,,,,,,,,,South African
17011,32,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1965,56,South Africa,15,0,0,,,,,,,,,,South African
6305,35,0,\N,E,32,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1992,10,Germany,103,0,0,,,,,,,,,,British
8551,21,0,\N,E,27,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,21,Italy,37,0,0,,,,,,,,,,Italian
8585,33,0,\N,E,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,6,Monaco,7,1,2,,,,,,,,,,Italian
8616,33,0,\N,E,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,32,Mexico,2227,0,0,,,,,,,,,,Italian
8709,9,0,\N,E,31,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1988,34,France,432,0,0,,,,,,,,,,Italian
9090,10,0,\N,E,26,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1987,6,Monaco,7,1,2,,,,,,,,,,German
9168,26,19,\N,E,26,0.0,0,\N,\N,\N,\N,\N,\N,3,0,1987,9,UK,153,1,0,,,,,,,,,,Italian
22896,19,8,\N,E,20,0.0,70,\N,\N,57,6,1:15.743,204.803,3,0,2015,18,Brazil,785,0,0,,,,,,,,,,Brazilian
6632,2,6,\N,R,24,0.0,4,\N,\N,\N,\N,\N,\N,6,0,1991,7,Canada,13,1,2,,,,,,,,,,Austrian
8825,28,3,\N,R,23,0.0,11,\N,\N,\N,\N,\N,\N,6,0,1988,13,Belgium,401,1,0,,,,,,,,,,Austrian
9289,8,13,\N,R,15,0.0,54,\N,\N,\N,\N,\N,\N,6,0,1987,27,Portugal,130,0,0,,,,,,,,1.0,Yes,Italian
9431,15,19,\N,R,24,0.0,5,\N,\N,\N,\N,\N,\N,6,0,1986,36,Brazil,1126,0,0,,,,,,,,,,Australian
10178,16,8,\N,R,25,0.0,4,\N,\N,\N,\N,\N,\N,6,0,1985,38,UK,145,0,0,,,,,,,,,,British
10272,28,15,\N,R,20,0.0,40,\N,\N,\N,\N,\N,\N,6,0,1984,30,South Africa,1460,0,0,,,,,,,,,,French
10542,26,18,\N,R,21,0.0,15,\N,\N,\N,\N,\N,\N,6,0,1984,23,Austria,678,0,0,,,,,,,,0.0,race,Italian
10813,22,3,\N,R,17,0.0,25,\N,\N,\N,\N,\N,\N,6,0,1983,13,Belgium,401,1,0,,,,,,,,,,Italian
11416,15,2,\N,R,19,0.0,14,\N,\N,\N,\N,\N,\N,6,0,1982,10,Germany,103,0,0,,,,,,,,,,French
11434,15,3,8,8,8,0.0,48,\N,\N,\N,\N,\N,\N,6,0,1982,23,Austria,678,0,0,,,,,,,,0.0,race,French
11443,16,5,\N,R,17,0.0,16,\N,\N,\N,\N,\N,\N,6,0,1982,23,Austria,678,0,0,,,,,,,,0.0,race,French
11471,16,2,16,16,16,0.0,75,\N,\N,\N,\N,\N,\N,6,0,1982,41,France,484,0,0,,,,,,,,,,French
11501,15,5,\N,R,17,0.0,27,\N,\N,\N,\N,\N,\N,6,0,1982,14,Italy,162,1,0,,,,,,,,,,French
12467,7,18,\N,R,13,0.0,62,\N,\N,\N,\N,\N,\N,6,0,1979,43,USA,12,0,2,,,,,,,,,,British
12504,6,7,\N,R,24,0.0,15,\N,\N,\N,\N,\N,\N,6,0,1979,45,Spain,609,0,0,,,,,,,,,,Brazilian
14466,17,14,\N,R,24,0.0,10,\N,\N,\N,\N,\N,\N,6,0,1975,23,Austria,678,0,0,,,,,,,,0.0,race,French
15236,27,9,\N,R,21,0.0,3,\N,\N,\N,\N,\N,\N,6,0,1973,23,Austria,678,0,0,,,,,,,,0.0,race,British
15436,29,4,\N,R,20,0.0,47,\N,\N,\N,\N,\N,\N,6,0,1972,50,Belgium,139,0,0,,,,,,,,,,Belgian
15537,16,14,\N,R,18,0.0,36,\N,\N,\N,\N,\N,\N,6,0,1972,23,Austria,678,0,0,,,,,,,,0.0,race,British
15542,17,5,\N,R,23,0.0,14,\N,\N,\N,\N,\N,\N,6,0,1972,23,Austria,678,0,0,,,,,,,,0.0,race,Argentine
15785,16,20,\N,R,21,0.0,2,\N,\N,\N,\N,\N,\N,6,0,1971,20,Germany,578,1,0,,,,,,,,,,Italian
